Zone_ID,HID_No,Bay_Zone,Sub_Region,Full_Name,Territory,Type,IN_Count,OUT_Count,IN_Lanes,OUT_Lanes,Vehicle_Max,Vehicle_Precaution,Project,ZCU,HID_Type,HID_ID,Zone_ID2,Addr_No,Station_No
16831,HID-OHT-16831,B1684,1,HID-B1684-1(16831),1,HID,2,2,8100→8101; 9228→9229,8102→8103; 9235→9236,0,1,M14 Project Ph-1,,HID3,4AFZNO-502,16831,8103,34502
16841,HID-OHT-16841,B1685,1,HID-B1685-1(16841),1,HID,2,2,8122→8123; 9245→9246,8124→8125; 9250→9251,0,1,M14 Project Ph-1,,HID3,4AFZNO-505,16841,8125,34505
16841,HID-OHT-16841,B1685,1,HID-B1685-1(16841),1,HID,2,2,8122→8123; 9245→9246,8124→8125; 9250→9251,0,1,M14 Project Ph-1,,HID3,4AFZNO-506,16841,8125,34506
16841,HID-OHT-16841,B1685,1,HID-B1685-1(16841),1,HID,2,2,8122→8123; 9245→9246,8124→8125; 9250→9251,0,1,M14 Project Ph-1,,HID3,4AFZNO-507,16841,8125,34507
16841,HID-OHT-16841,B1685,1,HID-B1685-1(16841),1,HID,2,2,8122→8123; 9245→9246,8124→8125; 9250→9251,0,1,M14 Project Ph-1,,HID3,4ESR5702_NTB2,16841,8123,13949
16841,HID-OHT-16841,B1685,1,HID-B1685-1(16841),1,HID,2,2,8122→8123; 9245→9246,8124→8125; 9250→9251,0,1,M14 Project Ph-1,,HID3,4ESR5702_NTB3,16841,8123,13948
16851,HID-OHT-16851,B1686,1,HID-B1686-1(16851),1,HID,2,2,8140→8141; 9258→9259,8142→8143; 9264→9265,0,1,M14 Project Ph-1,,HID3,4AFZNO-509,16851,8143,34509
16851,HID-OHT-16851,B1686,1,HID-B1686-1(16851),1,HID,2,2,8140→8141; 9258→9259,8142→8143; 9264→9265,0,1,M14 Project Ph-1,,HID3,4AFZNO-510,16851,8143,34510
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4AFZNO-542,16861,8163,36514
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4AFZNO-543,16861,8163,36515
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4AFZNO-544,16861,8163,36516
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4AFZNO-545,16861,8165,36517
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4AFZNO-546,16861,8165,36518
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5209_1,16861,8163,13746
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5209_2,16861,8163,13745
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5209_3,16861,8163,13744
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5210_1,16861,8164,13750
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5210_2,16861,8164,13749
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5210_2,16861,8165,13749
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5210_3,16861,8164,13748
16861,HID-OHT-16861,B1687,1,HID-B1687-1(16861),1,HID,2,2,8163→8164; 9278→9279,8164→8165; 9283→9284,0,1,M14 Project Ph-1,,HID3,4DSA5210_3,16861,8165,13748
16871,HID-OHT-16871,B1688,1,HID-B1688-1(16871),1,HID,3,2,8181→8182; 844→8182; 9295→9296,8183→8184; 9300→9301,0,1,M14 Project Ph-1,,HID3,4AFZNO-301,16871,8184,34529
16871,HID-OHT-16871,B1688,1,HID-B1688-1(16871),1,HID,3,2,8181→8182; 844→8182; 9295→9296,8183→8184; 9300→9301,0,1,M14 Project Ph-1,,HID3,4AFZNO-302,16871,8184,34530
16871,HID-OHT-16871,B1688,1,HID-B1688-1(16871),1,HID,3,2,8181→8182; 844→8182; 9295→9296,8183→8184; 9300→9301,0,1,M14 Project Ph-1,,HID3,4IRT5006_1,16871,8183,10875
16871,HID-OHT-16871,B1688,1,HID-B1688-1(16871),1,HID,3,2,8181→8182; 844→8182; 9295→9296,8183→8184; 9300→9301,0,1,M14 Project Ph-1,,HID3,4IRT5006_2,16871,8183,10854
16881,HID-OHT-16881,B1689,1,HID-B1689-1(16881),1,HID,3,2,8195→8196; 9128→9308; 9307→9308,8197→8198; 9311→9312,0,1,M14 Project Ph-1,,HID3,4AFZNO-313,16881,8198,34541
16881,HID-OHT-16881,B1689,1,HID-B1689-1(16881),1,HID,3,2,8195→8196; 9128→9308; 9307→9308,8197→8198; 9311→9312,0,1,M14 Project Ph-1,,HID3,4AFZNO-314,16881,8198,34542
16891,HID-OHT-16891,B1690,1,HID-B1690-1(16891),1,HID,2,2,8209→8210; 9318→9319,8210→8211; 9324→9325,0,1,M14 Project Ph-1,,HID3,4AFZNO-323,16891,8209,34551
16891,HID-OHT-16891,B1690,1,HID-B1690-1(16891),1,HID,2,2,8209→8210; 9318→9319,8210→8211; 9324→9325,0,1,M14 Project Ph-1,,HID3,4AFZNO-324,16891,8209,34552
16901,HID-OHT-16901,B1691,1,HID-B1691-1(16901),1,HID,2,2,8228→8229; 9333→9334,8229→8230; 9340→9341,0,1,M14 Project Ph-1,,HID3,4POL4508_2,16901,8228,13794
16901,HID-OHT-16901,B1691,1,HID-B1691-1(16901),1,HID,2,2,8228→8229; 9333→9334,8229→8230; 9340→9341,0,1,M14 Project Ph-1,,HID3,4POL4508_3,16901,8228,13793
16901,HID-OHT-16901,B1691,1,HID-B1691-1(16901),1,HID,2,2,8228→8229; 9333→9334,8229→8230; 9340→9341,0,1,M14 Project Ph-1,,HID3,4PYS4501_3,16901,8230,13796
16911,HID-OHT-16911,B1692,1,HID-B1692-1(16911),1,HID,2,2,8245→8246; 9349→9350,8247→8248; 9355→9356,0,1,M14 Project Ph-1,,HID3,,,,
16921,HID-OHT-16921,B1693,1,HID-B1693-1(16921),1,HID,2,2,8264→8265; 9364→9365,8265→8266; 9369→9370,0,1,M14 Project Ph-1,,HID3,,,,
16931,HID-OHT-16931,B1694,1,HID-B1694-1(16931),1,HID,2,2,8288→8289; 9383→9384,8289→8290; 9389→9390,0,1,M14 Project Ph-1,,HID3,4AIO3901A_OUT01,16931,8288,8666
16941,HID-OHT-16941,B1695,1,HID-B1695-1(16941),1,HID,2,2,8305→8306; 9398→9399,8307→8308; 9405→9406,0,1,M14 Project Ph-1,,HID3,4AFZNO-105,16941,8308,34561
16941,HID-OHT-16941,B1695,1,HID-B1695-1(16941),1,HID,2,2,8305→8306; 9398→9399,8307→8308; 9405→9406,0,1,M14 Project Ph-1,,HID3,4AFZNO-106,16941,8308,34562
16941,HID-OHT-16941,B1695,1,HID-B1695-1(16941),1,HID,2,2,8305→8306; 9398→9399,8307→8308; 9405→9406,0,1,M14 Project Ph-1,,HID3,4AFZNO-107,16941,8308,34563
16941,HID-OHT-16941,B1695,1,HID-B1695-1(16941),1,HID,2,2,8305→8306; 9398→9399,8307→8308; 9405→9406,0,1,M14 Project Ph-1,,HID3,4AFZNO-264,16941,8306,36525
16941,HID-OHT-16941,B1695,1,HID-B1695-1(16941),1,HID,2,2,8305→8306; 9398→9399,8307→8308; 9405→9406,0,1,M14 Project Ph-1,,HID3,4AFZNO-265,16941,8306,36526
16941,HID-OHT-16941,B1695,1,HID-B1695-1(16941),1,HID,2,2,8305→8306; 9398→9399,8307→8308; 9405→9406,0,1,M14 Project Ph-1,,HID3,4AFZNO-266,16941,8306,36527
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4AFZNO-272,16951,8324,36533
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4AFZNO-273,16951,8324,36534
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4AFZNO-274,16951,8324,36535
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4AFZNO-276,16951,8326,36537
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4AFZNO-277,16951,8326,36538
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4KTS3407_1,16951,8326,9265
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4KTS3407_2,16951,8326,9264
16951,HID-OHT-16951,B1696,1,HID-B1696-1(16951),1,HID,2,2,8323→8324; 9413→9414,8325→8326; 9420→9421,0,1,M14 Project Ph-1,,HID3,4KTS3407_3,16951,8326,9263
16961,HID-OHT-16961,B1697,1,HID-B1697-1(16961),1,HID,2,2,9209→9210; 9627→9628,9214→9215; 9628→9629,0,1,M14 Project Ph-1,,HID3,4AFZNO-687,16961,9214,37239
16961,HID-OHT-16961,B1697,1,HID-B1697-1(16961),1,HID,2,2,9209→9210; 9627→9628,9214→9215; 9628→9629,0,1,M14 Project Ph-1,,HID3,4AFZNO-688,16961,9214,37240
16961,HID-OHT-16961,B1697,1,HID-B1697-1(16961),1,HID,2,2,9209→9210; 9627→9628,9214→9215; 9628→9629,0,1,M14 Project Ph-1,,HID3,4AFZNO-689,16961,9215,37241
16961,HID-OHT-16961,B1697,1,HID-B1697-1(16961),1,HID,2,2,9209→9210; 9627→9628,9214→9215; 9628→9629,0,1,M14 Project Ph-1,,HID3,4AFZNO-690,16961,9215,37242
16961,HID-OHT-16961,B1697,1,HID-B1697-1(16961),1,HID,2,2,9209→9210; 9627→9628,9214→9215; 9628→9629,0,1,M14 Project Ph-1,,HID3,4AFZNO-691,16961,9215,37243
16961,HID-OHT-16961,B1697,1,HID-B1697-1(16961),1,HID,2,2,9209→9210; 9627→9628,9214→9215; 9628→9629,0,1,M14 Project Ph-1,,HID3,4AFZNO-692,16961,9215,37244
16971,HID-OHT-16971,B1698,1,HID-B1698-1(16971),1,HID,2,2,9205→9206; 9618→9619,9207→9208; 9623→9624,0,1,M14 Project Ph-1,,HID3,4ANZ59-706,16971,9618,36396
16971,HID-OHT-16971,B1698,1,HID-B1698-1(16971),1,HID,2,2,9205→9206; 9618→9619,9207→9208; 9623→9624,0,1,M14 Project Ph-1,,HID3,4ANZ59-707,16971,9618,36397
16981,HID-OHT-16981,B1699,1,HID-B1699-1(16981),1,HID,2,3,9199→9200; 9234→9235,9203→9238; 9206→9207; 9236→9237,0,1,M14 Project Ph-1,,HID3,,,,
16982,HID-OHT-16982,B1699,2,HID-B1699-2(16982),1,HID,3,3,8102→9234; 9202→9203; 9233→9234,9203→9204; 9236→9205; 9238→9239,0,1,M14 Project Ph-1,,HID3,,,,
16991,HID-OHT-16991,B1700,1,HID-B1700-1(16991),1,HID,3,1,13310→13315; 13314→13315; 9613→9614,9616→9617,0,1,M14 Project Ph-1,,HID3,4ANZ59-701,16991,9617,36391
16991,HID-OHT-16991,B1700,1,HID-B1700-1(16991),1,HID,3,1,13310→13315; 13314→13315; 9613→9614,9616→9617,0,1,M14 Project Ph-1,,HID3,4ANZ59-702,16991,9617,36392
16991,HID-OHT-16991,B1700,1,HID-B1700-1(16991),1,HID,3,1,13310→13315; 13314→13315; 9613→9614,9616→9617,0,1,M14 Project Ph-1,,HID3,4ANZ59-703,16991,9617,36393
16991,HID-OHT-16991,B1700,1,HID-B1700-1(16991),1,HID,3,1,13310→13315; 13314→13315; 9613→9614,9616→9617,0,1,M14 Project Ph-1,,HID3,4ANZ59-704,16991,9617,36394
16991,HID-OHT-16991,B1700,1,HID-B1700-1(16991),1,HID,3,1,13310→13315; 13314→13315; 9613→9614,9616→9617,0,1,M14 Project Ph-1,,HID3,4ANZ59-705,16991,9617,36395
17001,HID-OHT-17001,B1701,1,HID-B1701-1(17001),1,HID,2,2,9191→9192; 9610→9611,9196→9197; 9611→9612,0,1,M14 Project Ph-1,,HID3,,,,
17011,HID-OHT-17011,B1702,1,HID-B1702-1(17011),1,HID,2,2,9189→9190; 9603→9604,9191→9192; 9608→9609,0,1,M14 Project Ph-1,,HID3,,,,
17021,HID-OHT-17021,B1703,1,HID-B1703-1(17021),1,HID,4,3,8124→9250; 9183→9184; 9249→9250; 9600→9184,9187→9253; 9190→9191; 9251→9252,0,1,M14 Project Ph-1,,HID3,,,,
17022,HID-OHT-17022,B1703,2,HID-B1703-2(17022),1,HID,3,3,8124→9250; 9186→9187; 9249→9250,9187→9188; 9251→9189; 9253→9254,0,1,M14 Project Ph-1,,HID3,4ESR5702_NTB1,17022,8124,13950
17031,HID-OHT-17031,B1704,1,HID-B1704-1(17031),1,HID,2,2,9178→9179; 9599→9600,9184→9185; 9600→9601,0,1,M14 Project Ph-1,,HID3,,,,
17041,HID-OHT-17041,B1705,1,HID-B1705-1(17041),1,HID,2,2,9175→9176; 9589→9590,9176→9177; 9594→9595,0,1,M14 Project Ph-1,,HID3,,,,
17051,HID-OHT-17051,B1706,1,HID-B1706-1(17051),1,HID,3,3,9167→9168; 9266→9267; 9585→9168,9171→9269; 9173→9174; 9267→9268,0,1,M14 Project Ph-1,,HID3,,,,
17052,HID-OHT-17052,B1706,2,HID-B1706-2(17052),1,HID,3,3,8142→9264; 9170→9171; 9263→9264,9171→9172; 9267→9173; 9269→9270,0,1,M14 Project Ph-1,,HID3,,,,
17061,HID-OHT-17061,B1707,1,HID-B1707-1(17061),1,HID,2,2,9162→9163; 9583→9584,9168→9169; 9585→9586,0,1,M14 Project Ph-1,,HID3,,,,
17071,HID-OHT-17071,B1708,1,HID-B1708-1(17071),1,HID,3,1,13321→13328; 13327→13328; 9577→9578,9583→9584,0,1,M14 Project Ph-1,,HID3,,,,
17081,HID-OHT-17081,B1709,1,HID-B1709-1(17081),1,HID,2,2,9156→9157; 9569→9570,9157→9158; 9574→9575,0,1,M14 Project Ph-1,,HID3,4ANZ51-723,17081,9575,36387
17081,HID-OHT-17081,B1709,1,HID-B1709-1(17081),1,HID,2,2,9156→9157; 9569→9570,9157→9158; 9574→9575,0,1,M14 Project Ph-1,,HID3,4ANZ51-724,17081,9575,36388
17081,HID-OHT-17081,B1709,1,HID-B1709-1(17081),1,HID,2,2,9156→9157; 9569→9570,9157→9158; 9574→9575,0,1,M14 Project Ph-1,,HID3,4ANZ51-725,17081,9575,36389
17081,HID-OHT-17081,B1709,1,HID-B1709-1(17081),1,HID,2,2,9156→9157; 9569→9570,9157→9158; 9574→9575,0,1,M14 Project Ph-1,,HID3,4ANZ51-726,17081,9575,36390
17091,HID-OHT-17091,B1710,1,HID-B1710-1(17091),1,HID,3,3,9146→9147; 9287→9288; 9564→9147,9150→9290; 9152→9153; 9288→9289,0,1,M14 Project Ph-1,,HID3,,,,
17092,HID-OHT-17092,B1710,2,HID-B1710-2(17092),1,HID,2,3,9149→9150; 9284→9285,9150→9151; 9288→9152; 9290→9291,0,1,M14 Project Ph-1,,HID3,,,,
17101,HID-OHT-17101,B1711,1,HID-B1711-1(17101),1,HID,2,2,9141→9142; 9563→9564,9147→9148; 9564→9565,0,1,M14 Project Ph-1,,HID3,4ANZ51-701,17101,9564,36365
17101,HID-OHT-17101,B1711,1,HID-B1711-1(17101),1,HID,2,2,9141→9142; 9563→9564,9147→9148; 9564→9565,0,1,M14 Project Ph-1,,HID3,4ANZ51-702,17101,9565,36366
17101,HID-OHT-17101,B1711,1,HID-B1711-1(17101),1,HID,2,2,9141→9142; 9563→9564,9147→9148; 9564→9565,0,1,M14 Project Ph-1,,HID3,4ANZ51-703,17101,9565,36367
17101,HID-OHT-17101,B1711,1,HID-B1711-1(17101),1,HID,2,2,9141→9142; 9563→9564,9147→9148; 9564→9565,0,1,M14 Project Ph-1,,HID3,4ANZ51-704,17101,9565,36368
17101,HID-OHT-17101,B1711,1,HID-B1711-1(17101),1,HID,2,2,9141→9142; 9563→9564,9147→9148; 9564→9565,0,1,M14 Project Ph-1,,HID3,4ANZ51-705,17101,9565,36369
17111,HID-OHT-17111,B1712,1,HID-B1712-1(17111),1,HID,2,2,9137→9139; 9554→9555,9139→9140; 9559→9560,0,1,M14 Project Ph-1,,HID3,4ANZ50-709,17111,9560,36361
17111,HID-OHT-17111,B1712,1,HID-B1712-1(17111),1,HID,2,2,9137→9139; 9554→9555,9139→9140; 9559→9560,0,1,M14 Project Ph-1,,HID3,4ANZ50-710,17111,9560,36362
17121,HID-OHT-17121,B1713,1,HID-B1713-1(17121),1,HID,3,3,9124→9125; 9304→9305; 9547→9125,9128→9308; 9131→9132; 9306→9307,0,1,M14 Project Ph-1,,HID3,,,,
17122,HID-OHT-17122,B1713,2,HID-B1713-2(17122),1,HID,2,3,9127→9128; 9303→9304,9128→9129; 9306→9130; 9308→9309,0,1,M14 Project Ph-1,,HID3,,,,
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-701,17131,9551,36345
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-702,17131,9551,36346
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-703,17131,9551,36347
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-704,17131,9551,36348
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-705,17131,9552,36349
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-706,17131,9553,36350
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-707,17131,9553,36351
17131,HID-OHT-17131,B1714,1,HID-B1714-1(17131),1,HID,3,2,9129→9130; 9306→9130; 9551→9552,9134→9135; 9552→9553,0,1,M14 Project Ph-1,,HID3,4ANZ49-708,17131,9553,36352
17141,HID-OHT-17141,B1715,1,HID-B1715-1(17141),1,HID,4,2,8265→9369; 9065→9066; 9368→9369; 9488→9066,9067→9068; 9317→9372,0,1,M14 Project Ph-1,,HID3,4POL4102_1,17141,8265,14063
17141,HID-OHT-17141,B1715,1,HID-B1715-1(17141),1,HID,4,2,8265→9369; 9065→9066; 9368→9369; 9488→9066,9067→9068; 9317→9372,0,1,M14 Project Ph-1,,HID3,4POL4102_2,17141,8265,14062
17141,HID-OHT-17141,B1715,1,HID-B1715-1(17141),1,HID,4,2,8265→9369; 9065→9066; 9368→9369; 9488→9066,9067→9068; 9317→9372,0,1,M14 Project Ph-1,,HID3,4POL4102_3,17141,8265,14061
17142,HID-OHT-17142,B1715,2,HID-B1715-2(17142),1,HID,2,3,9065→9066; 9488→9066,9067→9371; 9070→9071; 9070→9495,0,1,M14 Project Ph-1,,HID3,,,,
17151,HID-OHT-17151,B1716,1,HID-B1716-1(17151),1,HID,3,1,12576→12581; 12580→12581; 9539→9540,9544→9545,0,1,M14 Project Ph-1,,HID3,,,,
17161,HID-OHT-17161,B1717,1,HID-B1717-1(17161),1,HID,2,2,9119→9120; 9546→9547,9125→9126; 9547→9548,0,1,M14 Project Ph-1,,HID3,,,,
17171,HID-OHT-17171,B1718,1,HID-B1718-1(17171),1,HID,3,3,9106→9107; 9326→9327; 9527→9107,9110→9329; 9112→9113; 9327→9328,0,1,M14 Project Ph-1,,HID3,,,,
17172,HID-OHT-17172,B1718,2,HID-B1718-2(17172),1,HID,3,3,8210→9324; 9109→9110; 9323→9324,9110→9111; 9327→9112; 9329→9330,0,1,M14 Project Ph-1,,HID3,,,,
17181,HID-OHT-17181,B1719,1,HID-B1719-1(17181),1,HID,2,2,9099→9100; 9518→9519,9101→9102; 9524→9525,0,1,M14 Project Ph-1,,HID3,4ANZ45-704,17181,9518,36318
17181,HID-OHT-17181,B1719,1,HID-B1719-1(17181),1,HID,2,2,9099→9100; 9518→9519,9101→9102; 9524→9525,0,1,M14 Project Ph-1,,HID3,4ANZ45-705,17181,9518,36319
17181,HID-OHT-17181,B1719,1,HID-B1719-1(17181),1,HID,2,2,9099→9100; 9518→9519,9101→9102; 9524→9525,0,1,M14 Project Ph-1,,HID3,4ANZ45-717,17181,9525,36331
17181,HID-OHT-17181,B1719,1,HID-B1719-1(17181),1,HID,2,2,9099→9100; 9518→9519,9101→9102; 9524→9525,0,1,M14 Project Ph-1,,HID3,4ANZ45-718,17181,9525,36332
17191,HID-OHT-17191,B1720,1,HID-B1720-1(17191),1,HID,2,2,9102→9103; 9526→9527,9107→9108; 9527→9528,0,1,M14 Project Ph-1,,HID3,4ANZ45-719,17191,9526,36333
17191,HID-OHT-17191,B1720,1,HID-B1720-1(17191),1,HID,2,2,9102→9103; 9526→9527,9107→9108; 9527→9528,0,1,M14 Project Ph-1,,HID3,4ANZ45-720,17191,9526,36334
17201,HID-OHT-17201,B1721,1,HID-B1721-1(17201),1,HID,3,3,9094→9095; 9339→9340; 9516→9095,9097→9343; 9100→9101; 9341→9342,0,1,M14 Project Ph-1,,HID3,,,,
17202,HID-OHT-17202,B1721,2,HID-B1721-2(17202),1,HID,3,3,8229→9339; 9095→9096; 9338→9339,9097→9098; 9341→9099; 9343→9344,0,1,M14 Project Ph-1,,HID3,4POL4508_1,17202,8229,13795
17211,HID-OHT-17211,B1722,1,HID-B1722-1(17211),1,HID,2,2,9089→9090; 9515→9516,9096→9097; 9516→9517,0,1,M14 Project Ph-1,,HID3,4ANZ44-718,17211,9515,36312
17211,HID-OHT-17211,B1722,1,HID-B1722-1(17211),1,HID,2,2,9089→9090; 9515→9516,9096→9097; 9516→9517,0,1,M14 Project Ph-1,,HID3,4ANZ44-719,17211,9515,36313
17211,HID-OHT-17211,B1722,1,HID-B1722-1(17211),1,HID,2,2,9089→9090; 9515→9516,9096→9097; 9516→9517,0,1,M14 Project Ph-1,,HID3,4ANZ44-720,17211,9515,36314
17211,HID-OHT-17211,B1722,1,HID-B1722-1(17211),1,HID,2,2,9089→9090; 9515→9516,9096→9097; 9516→9517,0,1,M14 Project Ph-1,,HID3,4ANZ45-701,17211,9517,36315
17211,HID-OHT-17211,B1722,1,HID-B1722-1(17211),1,HID,2,2,9089→9090; 9515→9516,9096→9097; 9516→9517,0,1,M14 Project Ph-1,,HID3,4ANZ45-702,17211,9517,36316
17211,HID-OHT-17211,B1722,1,HID-B1722-1(17211),1,HID,2,2,9089→9090; 9515→9516,9096→9097; 9516→9517,0,1,M14 Project Ph-1,,HID3,4ANZ45-703,17211,9517,36317
17221,HID-OHT-17221,B1723,1,HID-B1723-1(17221),1,HID,2,2,9084→9085; 9504→9505,9085→9086; 9509→9510,0,1,M14 Project Ph-1,,HID3,4ANZ44-701,17221,9509,36295
17221,HID-OHT-17221,B1723,1,HID-B1723-1(17221),1,HID,2,2,9084→9085; 9504→9505,9085→9086; 9509→9510,0,1,M14 Project Ph-1,,HID3,4ANZ44-702,17221,9510,36296
17221,HID-OHT-17221,B1723,1,HID-B1723-1(17221),1,HID,2,2,9084→9085; 9504→9505,9085→9086; 9509→9510,0,1,M14 Project Ph-1,,HID3,4ANZ44-703,17221,9510,36297
17221,HID-OHT-17221,B1723,1,HID-B1723-1(17221),1,HID,2,2,9084→9085; 9504→9505,9085→9086; 9509→9510,0,1,M14 Project Ph-1,,HID3,4ANZ44-704,17221,9510,36298
17221,HID-OHT-17221,B1723,1,HID-B1723-1(17221),1,HID,2,2,9084→9085; 9504→9505,9085→9086; 9509→9510,0,1,M14 Project Ph-1,,HID3,4ANZ44-705,17221,9510,36299
17231,HID-OHT-17231,B1724,1,HID-B1724-1(17231),1,HID,3,3,9078→9079; 9355→9356; 9501→9079,9081→9359; 9083→9084; 9357→9358,0,1,M14 Project Ph-1,,HID3,,,,
17232,HID-OHT-17232,B1724,2,HID-B1724-2(17232),1,HID,3,3,8247→9355; 9079→9080; 9354→9355,9081→9082; 9357→9083; 9359→9360,0,1,M14 Project Ph-1,,HID3,,,,
17241,HID-OHT-17241,B1725,1,HID-B1725-1(17241),1,HID,2,2,9073→9074; 9500→9501,9079→9080; 9501→9502,0,1,M14 Project Ph-1,,HID3,4ANZ43-701,17241,9501,36275
17241,HID-OHT-17241,B1725,1,HID-B1725-1(17241),1,HID,2,2,9073→9074; 9500→9501,9079→9080; 9501→9502,0,1,M14 Project Ph-1,,HID3,4ANZ43-702,17241,9502,36276
17241,HID-OHT-17241,B1725,1,HID-B1725-1(17241),1,HID,2,2,9073→9074; 9500→9501,9079→9080; 9501→9502,0,1,M14 Project Ph-1,,HID3,4ANZ43-703,17241,9502,36277
17241,HID-OHT-17241,B1725,1,HID-B1725-1(17241),1,HID,2,2,9073→9074; 9500→9501,9079→9080; 9501→9502,0,1,M14 Project Ph-1,,HID3,4ANZ43-704,17241,9502,36278
17241,HID-OHT-17241,B1725,1,HID-B1725-1(17241),1,HID,2,2,9073→9074; 9500→9501,9079→9080; 9501→9502,0,1,M14 Project Ph-1,,HID3,4ANZ43-705,17241,9502,36279
17251,HID-OHT-17251,B1726,1,HID-B1726-1(17251),1,HID,2,2,9068→9069; 9488→9489,9070→9071; 9495→9496,0,1,M14 Project Ph-1,,HID3,4ANZ42-701,17251,9496,36265
17251,HID-OHT-17251,B1726,1,HID-B1726-1(17251),1,HID,2,2,9068→9069; 9488→9489,9070→9071; 9495→9496,0,1,M14 Project Ph-1,,HID3,4ANZ42-702,17251,9496,36266
