CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO
2026-05-06 22:56:00,1056,547,282,91.99,,0,0,0,5.782,5.546,0,157,684,339,345,1223,,,29,33,28,30,15,34,12,25,23,25,55,0,8.28
2026-05-06 22:57:00,1070,550,269,89.55,,0,0,0,5.859,6.055,0,160,697,361,336,1216,,,29,31,26,31,19,33,13,25,21,27,58,0,8.88
2026-05-06 22:58:00,1060,564,271,89.2,,0,0,0,5.564,5.362,0,147,686,355,331,1211,,,28,32,24,30,22,32,15,26,21,25,55,0,8.28
2026-05-06 22:59:00,1052,568,266,89.9,,0,0,0,5.368,4.999,0,143,692,351,341,1198,,,31,31,23,31,20,31,19,26,20,24,53,0,10.06
2026-05-06 23:00:00,1050,553,268,88.85,,0,0,0,5.233,6.195,0,150,702,367,335,1219,,,30,33,25,36,18,30,18,26,20,25,57,0,11.24
2026-05-06 23:01:00,1066,566,264,86.06,,0,0,0,5.257,6.514,0,143,726,386,340,1238,,,27,38,22,35,17,32,16,26,21,24,56,0,12.43
2026-05-06 23:02:00,1056,574,269,87.8,,0,0,0,5.15,7.524,0,144,735,388,347,1234,,,25,37,24,33,19,32,18,22,26,23,57,0,13.02
2026-05-06 23:03:00,1052,577,271,89.9,,0,0,0,5.245,6.312,0,140,714,381,333,1202,,,27,32,22,30,16,32,21,26,27,21,55,0,11.24
2026-05-06 23:04:00,1042,577,276,91.29,,0,0,0,5.087,5.345,0,137,708,370,338,1204,,,28,28,20,30,16,33,22,25,24,23,54,0,10.65
2026-05-06 23:05:00,1034,591,269,88.85,,0,0,0,5.209,5.562,0,130,683,357,326,1176,,,27,29,23,32,19,29,19,26,28,24,56,0,11.83
2026-05-06 23:06:00,1026,601,261,86.76,,0,0,0,5.166,5.887,0,139,667,354,313,1156,,,29,28,22,32,20,30,17,28,25,26,53,0,8.28
2026-05-06 23:07:00,1045,594,261,88.85,,0,0,0,5.232,6.3,0,142,706,377,329,1182,,,29,31,24,31,17,31,22,28,25,25,52,0,5.33
2026-05-06 23:08:00,1054,568,271,88.85,,0,0,0,5.205,5.366,0,129,699,373,326,1169,,,27,32,24,32,15,33,22,26,26,21,51,0,7.1
2026-05-06 23:09:00,1039,573,244,80.49,,0,0,0,5.298,5.631,0,130,695,370,325,1168,,,28,32,21,31,17,33,25,26,23,22,50,0,8.88
2026-05-06 23:10:00,1021,591,249,82.93,,0,0,0,5.192,6.155,0,154,675,364,311,1162,,,24,33,23,33,16,33,25,23,24,23,51,0,7.1
2026-05-06 23:11:00,1058,584,259,86.76,,0,0,0,5.281,6.241,0,146,690,386,304,1168,,,26,33,27,34,16,31,18,21,25,20,55,0,7.1
2026-05-06 23:12:00,1049,576,258,86.76,,0,0,0,5.134,5.934,0,156,681,381,300,1196,,,25,32,24,32,18,32,21,20,25,22,54,0,5.92
2026-05-06 23:13:00,1059,569,269,87.46,,0,0,0,5.162,5.137,0,160,707,401,306,1201,,,24,32,23,30,18,33,22,18,20,22,54,0,4.73
2026-05-06 23:14:00,1039,574,260,86.41,,0,0,0,5.134,5.817,0,161,682,383,299,1216,,,25,34,23,30,16,33,21,19,19,25,54,0,4.73
2026-05-06 23:15:00,1034,568,252,84.32,,0,0,0,5.206,5.765,0,166,690,389,301,1208,,,22,34,24,28,15,32,25,18,15,24,56,0,2.96
2026-05-06 23:16:00,1006,579,256,86.06,,0,0,0,5.064,5.647,0,181,677,379,298,1203,,,26,31,19,28,19,32,19,19,16,20,55,0,4.73
2026-05-06 23:17:00,1007,593,254,85.37,,0,0,0,5.075,5.522,0,177,697,398,299,1229,,,25,32,22,25,18,30,18,19,18,21,54,0,2.96
2026-05-06 23:18:00,1019,604,261,87.11,,0,0,0,5.063,5.467,0,173,700,396,304,1247,,,27,32,20,29,18,27,20,19,17,18,54,0,2.96
2026-05-06 23:19:00,1019,593,270,89.2,,0,0,0,5.173,5.631,0,169,697,391,306,1222,,,28,29,19,29,17,27,21,18,18,21,52,0,2.37
2026-05-06 23:20:00,1004,591,271,90.59,,0,0,0,5.054,4.346,0,168,676,374,302,1196,,,26,33,25,28,18,30,23,17,14,22,51,0,1.78
2026-05-06 23:21:00,1028,596,274,91.29,,0,0,0,5.058,5.449,0,163,702,390,312,1211,,,24,36,24,30,19,33,21,19,16,24,52,0,1.18
2026-05-06 23:22:00,1018,602,259,87.8,,0,0,0,4.884,4.456,0,163,704,398,306,1225,,,26,35,22,27,17,35,16,19,22,23,53,0,.59
2026-05-06 23:23:00,1041,596,263,89.2,,0,0,0,4.921,5.233,0,155,719,400,319,1248,,,27,35,22,24,18,37,21,21,23,25,52,0,.59
2026-05-06 23:24:00,1041,597,267,88.85,,0,0,0,4.826,4.831,0,158,698,390,308,1232,,,27,36,22,25,18,32,21,22,23,23,58,0,.59
2026-05-06 23:25:00,1038,591,277,93.03,,0,0,0,4.859,5.547,0,155,676,377,299,1201,,,25,34,21,30,18,29,20,24,20,27,58,0,.59
2026-05-06 23:26:00,1033,570,277,91.99,,0,0,0,4.714,5.232,0,154,654,365,289,1186,,,27,33,21,32,19,29,21,26,22,28,58,0,0
2026-05-06 23:27:00,1045,570,264,89.55,,0,0,0,4.84,6.897,0,147,690,387,303,1199,,,22,36,21,30,17,33,24,24,19,27,56,0,0
2026-05-06 23:28:00,1032,577,271,91.29,,0,0,0,4.641,4.803,0,144,674,380,294,1210,,,24,41,23,30,17,31,22,22,21,24,58,0,0
2026-05-06 23:29:00,1034,580,260,85.37,,0,0,0,4.662,6.208,0,144,692,389,303,1227,,,26,41,22,31,18,32,22,22,23,23,56,0,0
2026-05-06 23:30:00,1036,574,265,87.11,,0,0,0,4.521,4.75,0,149,669,377,292,1215,,,26,39,20,34,22,31,21,22,22,25,56,0,0
2026-05-06 23:31:00,1050,585,264,88.5,,0,0,0,4.638,5.726,0,146,688,393,295,1213,,,27,38,22,32,22,31,20,21,24,25,53,0,0
2026-05-06 23:32:00,1046,584,269,89.9,,0,0,0,4.557,4.354,0,142,680,389,291,1214,,,24,36,20,31,22,30,22,23,25,28,52,0,0
2026-05-06 23:33:00,1054,590,256,85.02,,0,0,0,4.718,5.952,0,151,689,392,297,1226,,,29,34,25,33,23,30,22,23,28,27,53,0,0
2026-05-06 23:34:00,1073,584,256,86.41,,0,0,0,4.57,4.229,0,139,695,396,299,1225,,,27,38,23,33,21,31,21,21,27,32,57,0,.59
2026-05-06 23:35:00,1068,575,256,86.41,,0,0,0,4.702,6.203,0,137,691,397,294,1200,,,28,40,26,37,20,29,20,21,27,33,56,0,.59
2026-05-06 23:36:00,1060,578,252,85.02,,0,0,0,4.506,3.952,0,139,668,386,282,1179,,,27,41,23,31,26,27,22,24,28,32,57,0,.59
2026-05-06 23:37:00,1078,561,253,83.97,,0,0,0,4.611,6.813,0,136,684,402,282,1199,,,25,43,25,27,23,27,27,21,29,29,56,0,0
2026-05-06 23:38:00,1070,563,254,84.32,,0,0,0,4.418,4.425,0,130,683,400,283,1203,,,26,45,21,30,21,31,27,28,31,27,55,0,0
2026-05-06 23:39:00,1077,562,255,85.02,,0,0,0,4.566,6.654,0,121,706,415,291,1190,,,26,41,17,33,20,29,28,26,26,26,54,0,0
2026-05-06 23:40:00,1063,567,237,80.49,,0,0,0,4.407,4.461,0,145,688,407,281,1196,,,26,43,20,33,21,34,29,26,27,27,54,0,0
2026-05-06 23:41:00,1062,570,241,79.44,,0,0,0,4.668,8.631,0,150,712,424,288,1215,,,29,41,23,32,21,31,28,29,29,26,54,0,.59
2026-05-06 23:42:00,1036,571,228,76.31,,0,0,0,4.439,4.563,0,149,715,417,298,1214,,,30,38,24,34,21,33,27,28,29,24,52,0,0
2026-05-06 23:43:00,1050,566,226,74.56,,0,0,0,4.717,7.676,0,139,706,408,298,1196,,,27,38,26,32,20,35,24,28,30,24,55,0,0
2026-05-06 23:44:00,1046,566,244,80.49,,0,0,0,4.464,4.708,0,140,710,412,298,1203,,,28,36,25,30,18,36,21,28,29,24,55,0,0
2026-05-06 23:45:00,1051,571,244,82.23,,0,0,0,4.785,8.262,0,139,696,405,291,1183,,,24,36,26,33,18,35,21,24,31,27,56,0,0
2026-05-06 23:46:00,1041,569,248,82.93,,0,0,0,4.433,4.434,0,153,699,417,282,1189,,,31,36,21,26,19,32,17,26,30,33,60,0,0
2026-05-06 23:47:00,1041,586,245,83.28,,0,0,0,4.751,9.238,0,144,724,433,291,1183,,,30,38,19,27,19,33,21,24,25,27,59,0,0
2026-05-06 23:48:00,1040,587,246,82.93,,0,0,0,4.397,4.567,0,143,726,423,303,1197,,,30,41,21,27,18,36,17,21,26,30,58,0,0
2026-05-06 23:49:00,1035,578,238,80.14,,0,0,0,4.757,8.267,0,146,710,417,293,1190,,,34,42,21,28,20,34,16,22,22,29,58,0,0
2026-05-06 23:50:00,1023,581,233,79.09,,0,0,0,4.423,4.373,0,141,693,404,289,1189,,,32,40,20,27,24,32,17,21,20,27,57,0,0
2026-05-06 23:51:00,1050,565,225,76.31,,0,0,0,4.685,8.629,0,158,725,426,299,1214,,,30,40,22,25,26,33,18,27,21,25,58,0,0
2026-05-06 23:52:00,1056,557,244,81.18,,0,0,0,4.329,4.267,0,152,727,428,299,1211,,,29,38,19,25,25,32,16,24,22,28,57,0,0
2026-05-06 23:53:00,1064,564,245,81.88,,0,0,0,4.724,8.935,0,148,741,434,307,1222,,,30,36,21,24,23,35,14,23,23,29,54,0,0
2026-05-06 23:54:00,1075,565,247,82.58,,0,0,0,4.352,4.156,0,147,735,434,301,1215,,,34,38,22,30,20,32,15,21,27,29,57,0,0
2026-05-06 23:55:00,1075,572,245,82.58,,0,0,0,4.851,10.224,0,137,723,418,305,1215,,,32,38,23,31,19,32,18,26,28,25,60,0,0
2026-05-06 23:56:00,1075,578,242,82.58,,0,0,0,4.464,4.125,0,151,714,415,299,1251,,,31,41,24,31,22,32,19,26,28,25,62,0,0
2026-05-06 23:57:00,1087,576,243,80.84,,0,0,0,4.679,6.88,0,152,743,441,302,1231,,,32,38,22,31,22,31,20,24,27,27,62,0,0
2026-05-06 23:58:00,1078,567,240,79.44,,0,0,0,4.397,4.098,0,144,731,433,298,1211,,,35,39,23,31,23,32,19,28,29,25,62,0,0
2026-05-06 23:59:00,1088,570,249,82.93,,0,0,0,4.633,7.218,0,141,741,437,304,1215,,,33,41,22,32,20,33,19,28,29,25,61,0,0
2026-05-07 00:00:00,1072,572,237,79.09,,0,0,0,4.202,4.079,0,140,717,428,289,1204,,,33,37,19,32,26,32,21,31,31,23,62,0,0
2026-05-07 00:01:00,1096,565,239,79.44,,0,0,0,4.474,9.683,0,141,738,453,285,1210,,,34,36,18,35,22,29,24,28,28,31,68,0,0
2026-05-07 00:02:00,1105,570,240,80.14,,0,0,0,4.177,4.572,0,140,744,457,287,1248,,,34,37,21,31,24,25,24,26,28,30,63,0,0
2026-05-07 00:03:00,1110,571,235,78.75,,0,0,0,4.537,8.193,0,148,756,454,302,1239,,,32,36,22,29,23,28,26,28,30,28,62,0,0
2026-05-07 00:04:00,1110,565,235,79.44,,0,0,0,4.233,4.374,0,149,745,450,295,1228,,,31,38,23,29,23,31,28,27,28,29,60,0,0
2026-05-07 00:05:00,1112,561,243,81.18,,0,0,0,4.748,10.853,0,133,747,442,305,1217,,,33,38,22,30,24,29,29,23,30,29,59,0,0
2026-05-07 00:06:00,1106,563,248,82.93,,0,0,0,4.192,4.415,0,144,729,429,300,1224,,,31,36,22,32,21,30,22,27,28,32,60,0,0
2026-05-07 00:07:00,1113,564,247,83.28,,0,0,0,4.808,11.137,0,142,758,449,309,1242,,,31,37,21,31,22,30,20,26,28,32,60,0,0
2026-05-07 00:08:00,1121,561,254,86.76,,0,0,0,4.247,4.475,0,142,756,443,313,1261,,,30,39,20,33,18,31,23,26,27,33,62,0,0
2026-05-07 00:09:00,1118,572,251,85.71,,0,0,0,4.929,10.198,0,134,769,445,324,1233,,,31,37,22,32,17,33,21,25,32,34,58,0,0
2026-05-07 00:10:00,1107,566,245,81.88,,0,0,0,4.211,4.12,0,126,772,455,317,1236,,,32,40,21,32,21,30,26,26,27,38,59,0,0
2026-05-07 00:11:00,1118,583,238,80.14,,0,0,0,4.918,12.952,0,147,819,485,334,1289,,,29,40,22,32,25,31,28,23,23,35,62,0,.59
2026-05-07 00:12:00,1121,575,233,78.05,,0,0,0,4.224,4.868,0,141,799,474,325,1276,,,34,39,25,31,23,28,26,25,26,39,61,0,.59
2026-05-07 00:13:00,1130,574,231,77,,0,0,0,5.008,12.132,0,142,818,482,336,1294,,,32,39,26,29,21,29,32,28,32,38,61,0,.59
2026-05-07 00:14:00,1131,582,225,75.96,,0,0,0,4.293,5.508,0,147,810,482,328,1277,,,31,40,23,30,19,30,27,33,33,38,66,0,0
2026-05-07 00:15:00,1131,586,229,75.26,,0,0,0,4.826,9.997,0,155,789,469,320,1287,,,33,37,18,28,19,33,32,34,29,38,66,0,0
2026-05-07 00:16:00,1142,581,234,77.7,,0,0,0,4.183,4.135,0,149,789,473,316,1275,,,32,41,21,30,18,34,31,31,31,36,64,0,0
2026-05-07 00:17:00,1140,581,243,81.18,,0,0,0,4.736,10.118,0,146,776,466,310,1264,,,31,37,20,30,21,31,29,31,30,38,62,0,0
2026-05-07 00:18:00,1126,588,244,81.88,,0,0,0,4.19,4.136,0,137,759,457,302,1237,,,33,42,22,31,18,31,29,29,31,33,64,0,0
2026-05-07 00:19:00,1126,579,252,85.37,,0,0,0,4.794,11.843,0,137,744,452,292,1232,,,33,41,20,34,14,34,29,29,29,30,65,0,0
2026-05-07 00:20:00,1132,572,258,85.37,,0,0,0,4.254,4.707,0,129,746,459,287,1223,,,35,40,23,34,22,31,26,31,28,30,64,0,0
2026-05-07 00:21:00,1122,555,253,83.28,,0,0,0,4.862,11.627,0,133,728,451,277,1211,,,34,41,25,28,22,30,25,29,23,37,66,0,0
2026-05-07 00:22:00,1103,554,238,80.49,,0,0,0,4.366,4.642,0,140,711,443,268,1198,,,38,39,25,28,23,30,23,32,21,36,65,0,0
2026-05-07 00:23:00,1090,552,243,79.79,,0,0,0,4.906,10.873,0,135,692,434,258,1166,,,39,33,21,32,21,28,21,31,26,32,64,0,0
2026-05-07 00:24:00,1061,558,224,74.91,,0,0,0,4.567,6.263,0,138,674,422,252,1144,,,35,36,22,30,20,30,20,33,25,37,63,0,.59
2026-05-07 00:25:00,1040,561,229,75.26,,0,0,0,5.067,10.111,0,130,655,411,244,1107,,,34,38,21,33,20,32,24,30,24,38,63,0,.59
2026-05-07 00:26:00,1021,558,222,74.22,,0,0,0,4.398,4.36,0,115,634,402,232,1116,,,28,37,23,28,23,32,25,27,21,36,63,0,0
2026-05-07 00:27:00,1038,542,233,78.05,,0,0,0,4.784,9.176,0,151,674,423,251,1160,,,31,34,20,28,24,32,24,25,23,35,64,0,0
2026-05-07 00:28:00,1030,546,237,80.14,,0,0,0,4.434,4.265,0,167,667,417,250,1173,,,29,31,21,27,23,33,24,27,21,30,66,0,0
2026-05-07 00:29:00,1025,549,244,80.49,,0,0,0,4.893,9.936,0,152,678,420,258,1181,,,28,31,19,27,22,31,23,30,22,31,66,0,0
2026-05-07 00:30:00,1008,560,237,79.79,,0,0,0,4.436,4.675,0,159,665,415,250,1207,,,34,30,20,26,17,30,24,29,25,28,63,0,0
2026-05-07 00:31:00,1020,566,228,77.7,,0,0,0,4.834,9.485,0,179,695,432,263,1213,,,30,36,17,26,20,33,20,29,22,26,59,0,0
2026-05-07 00:32:00,1014,575,221,74.56,,0,0,0,4.409,4.482,0,181,677,418,259,1214,,,33,32,19,26,23,30,20,28,18,24,57,0,1.18
2026-05-07 00:33:00,1014,578,224,76.31,,0,0,0,4.672,8.434,0,174,680,424,256,1204,,,31,31,21,28,25,31,19,26,20,29,61,0,1.18
2026-05-07 00:34:00,1006,564,220,75.61,,0,0,0,4.615,6.843,0,172,665,412,253,1177,,,28,32,16,27,27,33,22,26,20,29,59,0,.59
2026-05-07 00:35:00,997,565,220,73.87,,0,0,0,4.399,4.401,0,172,653,404,249,1169,,,29,32,19,20,20,31,20,27,24,26,59,0,.59
2026-05-07 00:36:00,1001,558,239,79.79,,0,0,0,4.722,9.669,0,162,648,397,251,1160,,,26,31,17,27,19,30,21,28,24,27,61,0,0
2026-05-07 00:37:00,1025,565,264,86.76,,0,0,0,4.372,6.236,0,147,664,405,259,1155,,,26,31,15,27,21,30,20,29,22,23,70,0,0
2026-05-07 00:38:00,1002,571,254,84.67,,0,0,0,4.848,11.219,0,145,647,392,255,1167,,,23,32,17,27,21,29,24,25,21,24,68,0,0
2026-05-07 00:39:00,1012,574,252,84.67,,0,0,0,4.554,8.676,0,146,656,394,262,1175,,,23,30,14,23,21,26,23,25,25,25,68,0,0
2026-05-07 00:40:00,1021,560,255,85.02,,0,0,0,4.913,8.066,0,148,648,387,261,1191,,,26,30,15,26,22,27,22,27,27,21,67,0,0
2026-05-07 00:41:00,1023,568,250,82.58,,0,0,0,4.408,6.846,0,147,682,415,267,1208,,,26,31,18,22,18,26,21,24,27,21,65,0,0
2026-05-07 00:42:00,1023,568,247,83.62,,0,0,0,4.81,7.969,0,144,678,414,264,1237,,,27,29,24,23,18,28,22,25,25,19,64,0,0
2026-05-07 00:43:00,1027,572,240,81.53,,0,0,0,4.677,8.861,0,141,694,417,277,1230,,,27,34,20,22,24,28,22,26,26,19,63,0,0
2026-05-07 00:44:00,1017,584,241,81.53,,0,0,0,4.998,7.13,0,131,689,404,285,1212,,,27,35,17,25,24,29,20,23,21,20,61,0,0
2026-05-07 00:45:00,1013,584,238,80.84,,0,0,0,4.516,7.301,0,125,665,389,276,1199,,,27,33,16,27,25,25,18,23,22,19,60,0,0
2026-05-07 00:46:00,1014,590,237,79.79,,0,0,0,4.681,5.681,0,131,663,379,284,1183,,,27,31,21,23,24,29,17,28,25,22,58,0,0
2026-05-07 00:47:00,1022,597,244,82.93,,0,0,0,4.858,10.275,0,123,688,396,292,1199,,,25,33,18,21,25,26,21,24,23,23,55,0,0
2026-05-07 00:48:00,1019,588,251,84.67,,0,0,0,4.911,4.212,0,120,670,386,284,1192,,,23,32,20,20,20,22,21,23,24,21,56,0,0
2026-05-07 00:49:00,1021,584,259,86.76,,0,0,0,4.94,13.382,0,130,660,377,283,1189,,,26,29,20,21,23,24,18,20,28,21,55,0,0
2026-05-07 00:50:00,1001,595,251,84.32,,0,0,0,4.994,4.274,0,172,653,371,282,1210,,,31,25,18,24,22,24,20,17,26,18,54,0,0
2026-05-07 00:51:00,999,595,248,81.88,,0,0,0,4.385,5.278,0,171,672,387,285,1210,,,28,28,18,22,23,25,22,18,24,19,55,0,0
2026-05-07 00:52:00,979,599,230,75.96,,0,0,0,4.393,4.539,0,177,653,380,273,1214,,,26,29,21,21,23,24,22,20,22,20,57,0,2.37
2026-05-07 00:53:00,1001,581,232,79.09,,0,0,0,4.625,8.955,0,174,678,392,286,1223,,,24,25,20,22,22,28,18,24,23,22,59,0,2.37
2026-05-07 00:54:00,992,578,235,80.14,,0,0,0,4.757,5.378,0,184,673,390,283,1212,,,28,26,15,20,19,26,18,25,24,19,59,0,1.18
2026-05-07 00:55:00,998,568,238,78.05,,0,0,0,4.443,6.129,0,195,703,410,293,1251,,,29,25,17,20,20,25,19,25,24,23,58,0,.59
2026-05-07 00:56:00,988,587,238,79.44,,0,0,0,4.431,5.132,0,202,690,409,281,1265,,,27,26,16,20,20,24,20,22,27,19,57,0,.59
2026-05-07 00:57:00,1003,588,248,82.93,,0,0,0,4.765,9.815,0,195,709,421,288,1276,,,23,26,10,18,21,25,20,24,24,18,57,0,2.96
2026-05-07 00:58:00,998,589,249,83.97,,0,0,0,4.954,5.469,0,192,693,413,280,1273,,,23,23,14,21,21,28,21,25,22,20,57,0,.59
2026-05-07 00:59:00,1021,580,263,87.46,,0,0,0,5.161,12.21,0,175,699,412,287,1246,,,26,23,14,21,20,25,17,25,24,19,55,0,0
2026-05-07 01:00:00,1003,602,261,87.8,,0,0,0,5.357,5.891,0,182,672,396,276,1240,,,27,22,17,22,20,24,19,22,19,20,54,0,0
2026-05-07 01:01:00,1028,591,269,90.24,,0,0,0,4.385,4.494,0,158,687,405,282,1229,,,26,25,17,21,23,24,19,19,19,25,60,0,0
2026-05-07 01:02:00,1031,594,255,86.41,,0,0,0,4.532,5.747,0,154,668,393,275,1217,,,27,22,18,21,21,24,16,21,20,24,66,0,0
2026-05-07 01:03:00,1032,603,261,87.8,,0,0,0,4.347,4.287,0,145,651,382,269,1204,,,27,20,23,24,19,25,22,24,20,18,65,0,0
2026-05-07 01:04:00,1041,594,260,87.11,,0,0,0,4.49,6.225,0,135,650,384,266,1199,,,24,26,20,24,15,29,20,24,24,19,71,0,0
2026-05-07 01:05:00,1026,600,259,86.41,,0,0,0,4.311,4.258,0,126,632,376,256,1177,,,28,27,19,20,21,28,23,26,23,18,71,0,0
2026-05-07 01:06:00,1029,572,265,87.46,,0,0,0,4.462,6.143,0,121,619,366,253,1196,,,29,25,20,21,20,30,22,25,21,21,71,0,.59
2026-05-07 01:07:00,1036,576,255,83.97,,0,0,0,4.391,6.349,0,142,644,384,260,1199,,,28,28,24,19,21,30,23,24,22,24,73,0,1.18
2026-05-07 01:08:00,1037,570,261,85.71,,0,0,0,4.527,6.037,0,141,630,377,253,1187,,,27,28,21,24,17,25,27,26,22,21,74,0,1.18
2026-05-07 01:09:00,1042,572,259,85.71,,0,0,0,4.406,4.897,0,139,649,385,264,1197,,,25,30,24,26,18,26,28,23,21,24,74,0,1.18
2026-05-07 01:10:00,1031,560,266,87.46,,0,0,0,4.593,6.501,0,162,639,380,259,1208,,,26,32,25,28,16,28,29,22,17,24,74,0,1.18
2026-05-07 01:11:00,1045,560,255,85.71,,0,0,0,4.506,5.639,0,161,673,399,274,1220,,,27,32,24,28,12,31,23,27,19,28,72,0,0
2026-05-07 01:12:00,1042,554,244,81.88,,0,0,0,4.644,5.942,0,174,684,415,269,1250,,,27,28,28,27,18,30,26,29,19,27,70,0,0
2026-05-07 01:13:00,1053,548,246,80.49,,0,0,0,4.592,5.549,0,175,702,423,279,1273,,,26,33,23,29,17,31,24,33,24,27,70,0,0
2026-05-07 01:14:00,1038,551,237,78.05,,0,0,0,4.643,5.573,0,181,689,411,278,1255,,,25,32,21,28,14,32,22,33,27,25,67,0,0
2026-05-07 01:15:00,1045,552,247,81.18,,0,0,0,4.46,5.787,0,165,703,415,288,1244,,,23,34,22,30,13,30,22,36,28,30,65,0,.59
2026-05-07 01:16:00,1056,560,254,83.28,,0,0,0,4.53,5.438,0,163,697,409,288,1251,,,26,30,24,29,18,29,23,34,30,30,63,0,0
2026-05-07 01:17:00,1077,557,255,85.71,,0,0,0,4.704,9.032,0,164,728,432,296,1254,,,23,34,22,29,16,28,24,35,29,32,63,0,1.78
2026-05-07 01:18:00,1079,557,267,87.46,,0,0,0,4.857,5.936,0,164,716,427,289,1234,,,23,33,21,31,15,30,24,27,26,27,64,0,.59
2026-05-07 01:19:00,1083,557,270,88.5,,0,0,0,4.653,6.745,0,157,714,417,297,1234,,,26,31,18,33,17,30,23,30,27,25,58,0,.59
2026-05-07 01:20:00,1083,539,280,91.29,,0,0,0,4.78,6.188,0,161,705,413,292,1221,,,28,31,19,33,17,26,23,30,29,24,58,0,.59
2026-05-07 01:21:00,1105,545,273,89.9,,0,0,0,4.559,5.673,0,153,750,446,304,1260,,,28,32,24,37,16,24,19,29,29,22,60,0,1.18
2026-05-07 01:22:00,1087,554,262,86.76,,0,0,0,4.677,7.15,0,168,748,439,309,1290,,,28,33,24,36,17,25,20,24,28,25,60,0,.59
2026-05-07 01:23:00,1085,570,261,88.5,,0,0,0,4.7,6.886,0,162,742,444,298,1282,,,29,34,26,32,17,24,22,27,28,23,61,0,0
2026-05-07 01:24:00,1087,569,273,91.64,,0,0,0,4.809,5.475,0,157,745,443,302,1288,,,27,31,24,32,14,27,25,28,29,20,64,0,.59
2026-05-07 01:25:00,1093,566,281,91.99,,0,0,0,4.603,5.697,0,152,719,427,292,1270,,,25,31,21,33,20,27,27,29,35,20,65,0,0
2026-05-07 01:26:00,1080,575,267,89.2,,0,0,0,4.694,5.892,0,144,696,413,283,1245,,,24,34,19,33,22,29,25,28,31,24,65,0,0
2026-05-07 01:27:00,1095,577,268,88.5,,0,0,0,4.853,8.938,0,144,713,423,290,1270,,,28,34,21,34,22,29,23,29,32,25,65,0,0
2026-05-07 01:28:00,1090,587,256,87.11,,0,0,0,4.942,5.262,0,141,721,421,300,1283,,,31,35,24,35,22,28,18,31,32,27,64,0,0
2026-05-07 01:29:00,1100,578,265,88.15,,0,0,0,4.884,8.576,0,137,717,418,299,1267,,,29,38,24,32,19,27,21,29,29,30,63,0,0
2026-05-07 01:30:00,1093,591,259,86.06,,0,0,0,4.981,5.341,0,129,694,405,289,1259,,,25,38,25,33,16,28,24,33,29,30,63,0,.59
2026-05-07 01:31:00,1118,577,266,87.11,,0,0,0,4.864,6.788,0,140,723,423,300,1260,,,32,38,24,28,17,28,24,29,31,31,60,0,0
2026-05-07 01:32:00,1095,575,258,86.76,,0,0,0,4.903,4.71,0,142,705,407,298,1269,,,29,37,25,30,19,26,28,27,29,33,60,0,0
2026-05-07 01:33:00,1096,563,253,84.32,,0,0,0,4.855,6.834,0,144,709,401,308,1252,,,28,39,28,38,21,25,28,28,30,36,60,0,0
2026-05-07 01:34:00,1085,564,249,83.62,,0,0,0,4.906,4.828,0,138,691,388,303,1235,,,28,37,30,33,25,28,25,34,30,40,60,0,.59
2026-05-07 01:35:00,1079,561,244,80.14,,0,0,0,4.789,5.986,0,145,693,387,306,1230,,,25,41,28,35,20,28,32,28,31,41,65,0,0
2026-05-07 01:36:00,1070,550,244,81.18,,0,0,0,4.813,5.022,0,150,673,374,299,1217,,,28,41,30,34,20,27,31,28,29,40,63,0,0
2026-05-07 01:37:00,1091,545,243,82.58,,0,0,0,4.963,9.022,0,141,702,388,314,1241,,,27,41,30,29,18,30,28,33,27,42,61,0,0
