CRT_TM,M16HUB.QUE.ALL.CURRENTQCNT,M16HUB.QUE.ALL.CURRENTQCOMPLETED,M16HUB.QUE.OHT.CURRENTOHTQCNT,M16HUB.QUE.OHT.OHTUTIL,M16HUB.QUE.LOAD.AVGLOADTIME,M16HUB.QUE.ALL.TRANSPORT4MINOVERCNT,M16HUB.QUE.ALL.TRANSPORT4MINOVERRATIO,M16HUB.QUE.ALL.TRANSPORT4MINOVERTIMEAVG,M16HUB.QUE.TIME.AVGTOTALTIME,M16HUB.QUE.TIME.AVGTOTALTIME1MIN,M16HUB.OHT.ALERT.OHTMCPALARMCNT,M16HUB.QUE.M14TOM16.MESCURRENTQCNT,M16HUB.QUE.M16TOM14.MESCURRENTQCNT,M16HUB.QUE.M16TOM14A.MESCURRENTQCNT,M16HUB.QUE.M16TOM14B.MESCURRENTQCNT,M16HUB.QUE.ALL.FABTRANSJOBCNT,M16HUB.QUE.M14ATOM16.MESCURRENTQCNT,M16HUB.QUE.M14BTOM16.MESCURRENTQCNT,M16HUB.LFT.6ABL6011.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6012.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6021.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6022.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6031.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL6032.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0111.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0112.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0121.TOTAL_CURRENTQCNT,M16HUB.LFT.6ABL0122.TOTAL_CURRENTQCNT,M16HUB.QUE.ALL.M16HUBTOM14MANUAL_CURRENTQCNT,M16HUB.STRATE.STK.STORAGERATIO,M16HUB.STRATE.ALL.FABSTORAGERATIO,M14.OHT.STATECNT.HTSTOP,M14.OHT.STATECNT.CONGESTED,M14.OHT.STATECNT.ABNORMAL,M14.OHT.STATECNT.OBSANDBZSTOP,M14B.QUE.OHT.OHTUTIL,M14B.QUE.OHT.CURRENTOHTQCNT,M14B.QUE.TIME.AVGTOTALTIME,M14B.QUE.TIME.AVGTOTALTIME1MIN,M14B.QUE.ABN.AOTRANSDELAY,M14B.OHT.ALERT.OHTMCPALARMCNT,M14B.LFT.4ABLD111.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD112.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD121.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD122.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD131.TOTAL_CURRENTQCNT,M14B.LFT.4ABLD132.TOTAL_CURRENTQCNT,M14B.QUE.ALL.7F_TO_HUB_JOB,M14B.QUE.ALL.7F_TO_HUB_JOB_ALT,M14B.QUE.OHT.7F_TO_HUB_CMD,M14B.LFT.SENDFAB.TO_M16HUB_CURRENTQCNT,M16_PKT.QUE.OHT.OHTUTIL,M16_PKT.QUE.TIME.AVGTOTALTIME1MIN,M16_PKT.QUE.ABN.AOTRANSDELAY,M16_PKT.OHT.ALERT.OHTMCPALARMCNT,M16_WT.QUE.OHT.OHTUTIL,M16_WT.QUE.TIME.AVGTOTALTIME1MIN,M16_WT.QUE.ABN.AOTRANSDELAY,M16_WT.OHT.ALERT.OHTMCPALARMCNT
2026-05-07 08:44:00,986,578,273,87.5,,0,0,0,6.53,7.081,0,215,623,290,333,1254,,,36,39,30,31,27,43,21,29,34,29,56,0,20.12,0,0,0,161,90.34,735,3.408,3.235,,0,23,10,18,15,10,20,74,9,52,115,22.86,4.563,,0,34.09,1.81,,0
2026-05-07 08:45:00,1004,565,282,93.4,,0,0,0,6.385,6.593,0,219,642,301,341,1242,,,34,37,32,28,27,40,21,29,37,30,55,0,20.71,0,0,0,161,90.75,734,3.423,3.47,0,0,23,11,14,14,9,21,75,13,50,117,34.29,4.31,0,0,23.3,1.651,0,0
2026-05-07 08:46:00,997,566,275,91.67,,0,0,0,6.625,7.388,0,199,645,315,330,1220,,,35,34,28,30,25,38,28,31,34,31,58,0,25.44,0,0,0,161,88.98,720,3.402,3.093,,0,20,8,11,15,11,24,66,6,50,109,31.43,5.237,,0,17.61,1.931,,0
2026-05-07 08:47:00,1007,548,283,92.36,,0,0,0,6.415,8.822,0,200,673,339,334,1248,,,35,35,27,30,27,34,32,28,29,28,60,0,25.44,0,0,0,161,89.66,719,3.384,3.363,,0,23,12,15,16,12,19,64,8,53,107,31.43,4.38,,0,46.59,2.043,,0
2026-05-07 08:48:00,995,556,287,92.71,,0,0,0,6.487,8.477,0,204,654,329,325,1227,,,31,36,27,27,24,32,32,24,31,27,60,0,25.44,0,0,0,161,86.8,702,3.368,3.42,,0,22,10,18,17,8,18,65,11,50,106,20,5.154,,0,50,1.955,,0
2026-05-07 08:49:00,1006,545,282,92.01,,0,0,0,6.373,8.43,0,200,670,342,328,1246,,,30,39,31,29,23,31,29,29,30,26,58,0,24.85,0,0,0,161,84.9,682,3.336,3.138,,0,21,12,19,19,8,20,59,8,47,105,8.57,5.256,,0,38.07,1.441,,0
2026-05-07 08:50:00,1004,531,276,89.58,,0,0,0,6.747,10.118,0,199,657,339,318,1240,,,34,36,31,31,25,36,28,27,30,26,58,0,26.63,0,0,0,161,86.26,688,3.301,3.077,0,0,25,11,18,17,9,21,58,8,45,107,17.14,4.873,0,0,29.55,1.216,0,0
2026-05-07 08:51:00,999,541,276,90.28,,0,0,0,6.498,7.139,0,203,641,334,307,1228,,,38,39,30,29,30,36,32,25,28,22,58,0,24.85,0,0,0,161,85.03,690,3.253,3.152,,0,26,11,21,16,9,21,59,10,44,111,34.29,5.173,,0,19.32,1.757,,0
2026-05-07 08:52:00,997,548,293,94.1,,0,0,0,6.76,8.065,0,200,631,331,300,1212,,,30,43,28,33,24,34,27,26,28,25,61,0,24.85,0,0,0,161,86.39,689,3.258,3.447,,0,25,11,19,19,8,21,57,12,43,107,34.29,3.943,,0,32.95,2.09,,0
2026-05-07 08:53:00,1003,532,297,95.49,,0,0,0,6.615,8.256,0,199,621,323,298,1187,,,33,39,24,34,25,32,28,30,26,25,62,0,23.67,0,0,0,161,88.57,723,3.251,3.458,,0,24,9,18,18,8,20,59,9,46,112,40,6.286,,0,46.59,2.006,,0
2026-05-07 08:54:00,975,548,294,94.44,,0,0,0,6.808,7.022,0,194,601,315,286,1170,,,38,36,26,31,26,33,29,29,24,26,64,0,25.44,0,0,0,161,85.99,693,3.231,3.081,,0,26,11,20,20,7,22,61,10,50,111,28.57,3.586,,0,33.52,1.259,,0
2026-05-07 08:55:00,978,561,286,93.4,,0,0,0,6.599,6.659,0,194,614,313,301,1162,,,37,39,29,30,26,36,28,29,24,23,70,0,24.26,0,0,0,161,87.48,697,3.213,3.232,0,0,25,8,19,20,8,23,60,10,47,112,34.29,5.747,0,0,19.89,1.04,0,0
2026-05-07 08:56:00,963,553,292,94.1,,0,0,0,6.918,8.437,0,200,605,308,297,1192,,,32,41,28,31,25,34,27,25,26,25,72,0,25.44,0,0,0,161,87.35,690,3.256,3.28,,0,25,8,22,19,10,23,57,10,44,112,20,4.435,,0,21.02,1.406,,0
2026-05-07 08:57:00,978,550,294,94.44,,0,0,0,6.729,8.658,0,190,612,309,303,1188,,,32,40,31,32,23,34,30,26,24,25,73,0,26.63,0,0,0,161,86.67,702,3.221,3.502,,0,26,13,20,18,9,23,59,8,44,113,37.14,5.476,,0,56.25,2.106,,0
2026-05-07 08:58:00,996,541,313,97.92,,0,0,0,6.852,8.762,0,184,615,313,302,1197,,,31,40,33,34,20,37,30,27,21,26,78,0,27.22,0,0,0,161,85.58,697,3.188,3.11,,0,23,11,19,19,8,24,57,11,42,108,42.86,4.331,,0,48.3,1.69,,0
2026-05-07 08:59:00,990,534,301,96.18,,0,0,0,6.789,8.607,0,180,623,307,316,1183,,,32,40,32,34,21,41,33,25,20,24,74,0,27.22,0,0,0,161,84.9,697,3.22,3.43,,0,22,12,19,19,9,23,54,6,45,109,45.71,5.292,,0,32.95,1.452,,0
2026-05-07 09:00:00,984,533,301,93.75,,0,0,0,7.035,11.088,0,192,607,294,313,1195,,,38,37,28,31,24,38,31,26,24,26,72,0,26.63,0,0,0,161,84.49,675,3.24,3.287,0,0,21,11,20,17,9,22,51,6,42,107,57.14,4.887,0,0,32.39,1.417,0,0
2026-05-07 09:01:00,1000,533,299,92.71,,0,0,0,6.838,7.607,0,200,643,324,319,1211,,,36,38,34,32,23,35,26,25,26,32,69,0,27.81,0,0,0,161,86.39,693,3.258,3.446,,0,21,10,19,18,8,23,55,8,43,107,37.14,3.878,,0,19.32,1.872,,0
2026-05-07 09:02:00,970,541,295,92.71,,0,0,0,7.076,8.42,0,195,625,311,314,1201,,,35,38,31,32,27,36,31,23,26,29,65,0,26.63,0,0,0,161,87.21,706,3.289,3.611,,0,20,11,18,16,7,23,52,10,39,108,25.71,4.08,,0,48.86,2.35,,0
2026-05-07 09:03:00,970,563,296,92.36,,0,0,0,7.021,8.68,0,184,642,319,323,1212,,,34,41,33,31,23,39,31,20,27,33,66,0,26.04,0,0,0,161,88.03,714,3.31,3.627,,1,16,13,20,18,10,22,59,5,49,107,22.86,3.99,,0,48.86,2.091,,0
2026-05-07 09:04:00,965,553,292,90.63,,0,0,0,7.3,8.026,0,183,639,324,315,1226,,,31,44,34,31,31,38,28,23,28,29,64,0,24.85,0,0,0,161,85.17,698,3.351,3.617,,1,15,12,23,16,10,22,61,8,49,108,28.57,4.602,,0,45.45,1.743,,0
2026-05-07 09:05:00,993,541,300,94.1,,0,0,0,7.262,9.384,0,200,679,349,330,1246,,,36,41,30,32,25,38,28,25,28,23,67,0,22.49,0,0,0,161,84.76,701,3.353,3.32,0,1,13,9,22,18,12,24,53,6,45,105,51.43,4.418,0,0,28.41,1.37,0,0
2026-05-07 09:06:00,990,541,314,98.61,,0,0,0,7.447,8.257,0,205,680,351,329,1228,,,38,38,28,32,25,34,28,25,29,24,64,0,17.75,0,0,0,161,87.07,718,3.381,3.51,,1,14,10,21,20,13,23,60,8,49,113,42.86,4.315,,0,21.59,1.679,,0
2026-05-07 09:07:00,1006,536,301,96.88,,0,0,0,7.323,9.617,0,210,693,364,329,1252,,,39,35,27,31,29,34,27,28,26,28,63,0,17.16,0,0,0,161,85.85,702,3.377,3.343,,1,15,12,22,21,11,20,62,9,51,117,25.71,4.348,,0,43.75,1.982,,0
2026-05-07 09:08:00,994,545,293,94.44,,0,0,0,7.239,6.834,0,206,712,362,350,1264,,,34,36,29,32,32,35,27,30,26,25,60,0,17.75,0,0,0,161,86.67,691,3.371,3.102,,0,18,12,23,20,11,20,64,11,49,118,14.29,5.517,,0,45.45,2.032,,0
2026-05-07 09:09:00,1023,552,297,95.83,,0,0,0,6.902,6.997,0,197,696,352,344,1246,,,33,37,31,34,28,39,27,29,24,26,58,0,16.57,0,0,0,161,83.27,668,3.347,3.274,,0,18,11,23,18,14,20,68,10,50,116,22.86,4.33,,0,49.43,1.897,,0
2026-05-07 09:10:00,1021,555,297,94.79,,0,0,0,6.905,7.521,0,188,693,355,338,1224,,,36,33,28,37,27,39,23,27,26,28,56,0,15.98,0,0,0,161,86.53,695,3.376,3.545,0,0,18,12,23,16,11,19,72,15,39,113,34.29,3.337,0,0,32.95,1.318,0,0
2026-05-07 09:11:00,1024,545,302,95.49,,0,0,0,6.758,7.963,0,176,681,349,332,1214,,,37,34,28,36,32,40,23,24,26,25,59,0,15.38,0,0,0,161,87.21,691,3.345,3.473,,0,17,13,24,13,12,17,74,21,39,109,37.14,4.251,,0,28.41,1.73,,0
2026-05-07 09:12:00,1009,545,288,93.4,,0,0,0,7.03,8.68,0,173,669,343,326,1211,,,36,33,31,32,29,39,27,22,28,23,57,0,16.57,0,0,0,161,85.58,708,3.362,3.571,,0,20,11,21,16,12,15,72,23,37,107,28.57,4.749,,0,50.57,2.187,,0
2026-05-07 09:13:00,1011,538,292,92.71,,0,0,0,6.827,7.943,0,161,660,335,325,1190,,,35,34,30,37,34,41,26,24,26,22,56,0,15.38,0,0,0,161,87.35,708,3.326,3.21,,0,20,9,22,15,13,14,63,18,35,101,11.43,4.337,,0,49.43,1.946,,0
2026-05-07 09:14:00,1005,539,282,91.32,,0,0,0,7.169,9.585,0,161,648,327,321,1179,,,38,34,34,41,30,39,26,18,28,23,52,0,18.34,0,0,0,161,88.84,732,3.288,3.194,,0,19,11,24,17,14,12,60,18,34,102,17.14,6.059,,0,35.23,1.464,,0
2026-05-07 09:15:00,993,550,274,90.97,,0,0,0,7.03,10.751,0,155,624,313,311,1156,,,33,39,32,40,35,41,28,23,27,24,53,0,18.34,0,0,0,161,86.94,700,3.304,3.407,0,0,20,9,23,16,16,13,60,14,40,98,5.71,4.742,0,0,19.89,1.642,0,0
2026-05-07 09:16:00,985,542,274,89.24,,0,0,0,7.477,10.4,0,180,607,302,305,1180,,,30,39,33,40,29,40,24,23,22,26,55,0,20.71,0,0,0,161,86.8,715,3.288,3.208,,0,19,7,25,16,13,13,65,9,46,102,14.29,5.444,,0,17.61,1.817,,0
2026-05-07 09:17:00,986,549,272,89.24,,0,0,0,7.302,9.565,0,178,631,320,311,1170,,,33,36,32,38,30,36,20,25,19,25,58,0,25.44,0,0,0,161,86.8,710,3.333,3.692,,0,21,14,24,14,14,15,67,8,41,111,11.43,4.5,,0,50,2.09,,0
2026-05-07 09:18:00,976,538,282,90.97,,0,0,0,7.519,7.833,0,175,627,318,309,1193,,,34,33,31,36,29,38,21,24,21,23,56,0,24.85,0,0,0,161,87.48,726,3.362,3.523,,0,18,17,20,16,14,14,61,7,41,101,11.43,5.89,,0,44.32,1.87,,0
2026-05-07 09:19:00,972,542,274,90.97,,0,0,0,7.387,8.129,0,194,648,329,319,1203,,,36,38,32,35,25,38,25,25,18,27,55,0,24.26,0,0,0,161,85.31,731,3.368,3.292,,0,20,14,19,14,17,14,61,4,48,101,8.57,5.783,,0,29.55,1.714,,0
2026-05-07 09:20:00,951,545,269,88.54,,0,0,0,7.848,10.701,0,197,632,323,309,1178,,,36,38,31,33,29,38,27,23,18,25,54,0,23.67,0,0,0,161,87.35,731,3.403,3.761,0,0,19,13,21,14,17,15,60,6,47,100,31.43,5.333,0,0,25.57,1.359,0,0
2026-05-07 09:21:00,961,553,267,88.89,,0,0,0,7.463,6.386,0,222,655,343,312,1226,,,34,38,33,34,26,37,25,25,18,20,55,0,23.08,0,0,0,161,88.16,729,3.385,3.382,,0,20,14,18,14,15,17,76,16,53,109,37.14,4.777,,0,24.43,1.771,,0
2026-05-07 09:22:00,948,542,281,91.32,,0,0,0,7.519,7.102,0,221,641,335,306,1203,,,29,43,34,36,28,36,25,26,18,18,56,0,20.12,0,0,0,161,87.48,723,3.393,3.541,,0,23,12,17,14,12,17,71,19,48,111,42.86,4.879,,0,46.59,2.17,,0
2026-05-07 09:23:00,962,546,288,92.36,,0,0,0,7.326,9.872,0,209,658,339,319,1217,,,37,40,33,35,25,40,22,25,18,20,52,0,19.53,0,0,0,161,89.93,752,3.433,3.693,,0,21,11,16,15,13,18,66,14,46,108,42.86,5.444,,0,53.41,1.707,,0
2026-05-07 09:24:00,963,547,292,95.83,,0,0,0,7.484,9.165,0,199,641,327,314,1187,,,36,42,28,32,23,42,23,21,18,23,50,0,18.93,0,0,0,161,91.84,748,3.422,3.162,,0,21,10,17,13,11,15,61,9,45,103,28.57,6.08,,0,39.2,1.249,,0
2026-05-07 09:25:00,967,547,282,93.06,,0,0,0,6.91,6.697,0,193,628,316,312,1189,,,33,44,31,29,23,40,21,19,18,26,58,0,20.12,0,0,0,161,90.88,748,3.401,3.389,0,0,21,10,17,11,10,18,63,12,47,98,20,4.817,0,0,25,1.404,0,0
2026-05-07 09:26:00,970,553,286,92.01,,0,0,0,6.909,7.811,0,188,615,313,302,1179,,,31,41,31,35,26,36,18,22,16,25,58,0,19.53,0,0,0,161,90.2,729,3.423,3.552,,0,17,11,18,13,11,17,56,9,45,89,31.43,6.457,,0,15.34,1.725,,0
2026-05-07 09:27:00,982,560,291,94.44,,0,0,0,6.867,9.87,0,181,650,335,315,1205,,,33,40,29,32,27,33,22,21,19,23,58,0,18.93,0,0,0,161,89.8,723,3.416,3.532,,0,18,14,16,19,11,14,50,5,45,89,28.57,5.02,,0,45.45,2.033,,0
2026-05-07 09:28:00,966,569,278,93.75,,0,0,0,7.225,9.64,0,178,651,344,307,1228,,,30,40,31,34,24,37,21,21,26,26,60,0,17.75,0,0,0,161,89.52,728,3.41,3.558,,0,19,14,15,17,11,14,54,6,47,85,28.57,5.983,,0,38.64,1.535,,0
2026-05-07 09:29:00,986,567,286,94.79,,0,0,0,6.929,7.482,0,167,668,347,321,1234,,,30,41,30,32,24,40,23,21,26,27,61,0,13.61,0,0,0,161,87.07,715,3.41,3.304,,0,18,12,12,17,12,13,50,5,44,84,25.71,5.593,,0,32.95,1.552,,0
2026-05-07 09:30:00,980,570,277,92.01,,0,0,0,7.219,10.466,0,194,650,340,310,1259,,,32,38,30,37,24,40,29,23,25,24,58,0,11.24,0,0,0,161,89.25,727,3.425,3.752,0,0,18,12,15,15,11,15,54,5,48,88,37.14,5.863,0,0,26.14,1.212,0,0
2026-05-07 09:31:00,1003,568,278,92.36,,0,0,0,6.685,6.053,0,201,680,358,322,1283,,,31,40,31,37,25,38,32,26,25,21,59,0,5.92,0,0,0,161,88.71,719,3.519,4.235,,0,18,9,13,15,10,19,61,13,48,99,37.14,5.628,,0,26.14,1.538,,0
2026-05-07 09:32:00,1001,565,276,90.28,,0,0,0,6.824,7.035,0,192,675,364,311,1304,,,31,42,28,38,24,37,32,24,27,26,57,0,6.51,0,0,0,161,88.03,705,3.436,3.517,,0,18,11,14,16,11,18,56,9,47,97,20,4.815,,0,47.73,2.058,,0
2026-05-07 09:33:00,1021,565,277,90.97,,0,0,0,6.472,6.78,0,190,704,387,317,1303,,,33,41,26,37,23,36,33,29,30,25,54,0,8.88,0,0,0,161,90.48,730,3.367,3.235,,0,20,12,9,16,11,18,56,8,48,93,20,5.492,,0,57.95,1.529,,0
2026-05-07 09:34:00,1027,561,287,94.79,,0,0,0,6.654,8.87,0,182,705,380,325,1287,,,32,40,29,34,21,35,31,29,29,26,53,0,10.06,0,0,0,161,86.12,686,3.403,3.517,,0,21,9,11,14,9,18,52,7,44,87,25.71,5.64,,0,43.18,1.467,,0
2026-05-07 09:35:00,1030,564,284,94.1,,0,0,0,6.565,8.1,0,173,682,365,317,1254,,,29,38,30,34,21,33,30,25,31,26,57,0,11.83,0,0,0,161,86.39,699,3.426,3.617,0,0,19,10,12,14,12,16,45,4,40,80,28.57,3.784,0,0,28.41,1.334,0,0
2026-05-07 09:36:00,1033,563,300,96.88,,0,0,0,6.797,8.824,0,177,674,357,317,1254,,,33,38,29,36,21,30,28,26,28,31,58,0,13.02,0,0,0,161,86.53,681,3.419,3.691,,0,18,10,14,10,13,13,38,3,35,75,34.29,5.465,,0,19.89,1.937,,0
2026-05-07 09:37:00,1068,562,294,94.44,,0,0,0,6.554,7.881,0,173,706,386,320,1272,,,33,37,30,33,25,30,26,30,29,34,59,0,13.61,0,0,0,161,87.07,699,3.36,3.384,,0,19,10,13,10,14,13,48,3,45,82,40,5.25,,0,51.14,2.378,,0
2026-05-07 09:38:00,1059,559,293,91.67,,0,0,0,6.67,7.448,0,173,691,380,311,1259,,,34,38,26,39,21,38,26,32,32,29,64,0,10.65,0,0,0,161,87.35,707,3.296,3.014,,0,17,10,11,9,14,13,58,4,50,81,45.71,4.74,,0,43.75,1.747,,0
2026-05-07 09:39:00,1076,558,283,91.67,,0,0,0,6.444,6.143,0,169,711,394,317,1271,,,32,41,27,37,22,35,25,36,29,33,64,0,7.69,0,0,0,161,86.8,702,3.282,3.249,,0,17,9,13,10,13,11,58,8,48,82,48.57,4.936,,0,34.66,1.549,,0
2026-05-07 09:40:00,1075,554,294,93.75,,0,0,0,6.338,7.066,0,165,698,392,306,1255,,,30,41,29,38,22,36,26,34,28,35,64,0,5.33,0,0,0,161,86.26,693,3.302,3.612,0,0,15,10,12,13,14,14,59,9,48,84,45.71,4.811,0,0,21.02,1.568,0,0
2026-05-07 09:41:00,1080,552,282,91.67,,0,0,0,6.047,6.161,0,168,712,407,305,1274,,,33,39,27,42,20,35,25,36,30,37,67,0,2.37,0,0,0,161,83.81,686,3.247,3.181,,0,17,7,12,15,13,15,50,5,43,80,22.86,4.003,,0,22.16,1.89,,0
2026-05-07 09:42:00,1083,563,290,93.06,,0,0,0,6.026,6.161,0,161,708,405,303,1290,,,32,38,25,47,23,32,29,35,33,36,68,0,.59,0,0,0,161,84.49,689,3.239,3.374,,0,18,9,12,15,16,15,45,2,42,80,20,3.972,,0,50.57,2.03,,0
2026-05-07 09:43:00,1103,564,289,93.75,,0,0,0,5.963,5.98,0,181,742,431,311,1308,,,36,37,21,43,24,32,30,34,31,32,68,0,.59,0,0,0,161,86.67,709,3.203,2.993,,0,17,10,14,15,12,16,54,4,47,89,20,4.828,,0,57.39,1.52,,0
2026-05-07 09:44:00,1085,572,275,92.71,,0,0,0,5.986,8.345,0,182,748,427,321,1329,,,36,37,24,44,26,31,31,34,34,34,69,0,1.18,0,0,0,161,87.76,710,3.161,3.043,,0,15,12,15,14,12,15,49,3,43,86,17.14,4.565,,0,42.05,1.341,,0
2026-05-07 09:45:00,1094,565,274,91.67,,0,0,0,5.692,5.176,0,186,742,421,321,1328,,,35,39,24,41,24,33,32,37,35,35,70,0,0,0,0,0,161,86.12,705,3.161,3.116,0,0,19,13,16,14,13,12,43,2,40,83,34.29,4.787,0,0,32.95,1.402,0,0
2026-05-07 09:46:00,1095,577,277,91.32,,0,0,0,5.772,6.918,0,176,725,420,305,1326,,,37,43,27,41,20,30,33,39,34,37,71,0,.59,0,0,0,161,88.16,725,3.148,3.202,,0,17,11,16,13,15,12,44,2,41,77,31.43,4.946,,0,18.75,1.855,,0
2026-05-07 09:47:00,1095,577,278,90.63,,0,0,0,5.438,5.436,0,172,715,415,300,1314,,,35,38,25,39,25,31,33,41,33,36,69,0,0,0,0,0,161,85.99,709,3.151,3.323,,0,18,10,16,11,12,13,45,4,41,75,28.57,5.31,,0,48.3,2.307,,0
2026-05-07 09:48:00,1096,574,282,93.75,,0,0,0,5.372,6.153,0,161,695,402,293,1301,,,34,39,24,36,28,31,35,40,32,36,65,0,0,0,0,0,161,86.12,728,3.2,3.519,,0,14,10,18,9,12,14,42,3,39,71,22.86,4.852,,0,46.02,1.766,,0
2026-05-07 09:49:00,1097,575,287,94.44,,0,0,0,5.242,5.418,0,154,687,399,288,1279,,,34,40,26,39,26,31,35,40,34,34,64,0,0,0,0,0,161,86.94,741,3.171,3.151,,0,13,8,16,8,10,12,39,3,35,65,31.43,5.018,,0,38.07,1.789,,0
2026-05-07 09:50:00,1098,574,292,95.49,,0,0,0,5.646,8.893,0,147,701,416,285,1272,,,35,39,25,37,28,33,34,40,35,29,62,0,0,0,0,0,161,88.71,729,3.214,3.471,0,0,11,13,10,12,11,11,35,3,32,60,28.57,5.417,0,0,27.27,1.282,0,0
2026-05-07 09:51:00,1093,575,295,94.1,,0,0,0,5.215,4.335,0,136,685,405,280,1241,,,34,40,27,41,24,34,33,40,37,33,65,0,0,0,0,0,161,88.98,728,3.227,3.306,,0,9,10,14,9,9,11,36,1,35,56,28.57,4.376,,0,23.86,1.687,,0
2026-05-07 09:52:00,1081,560,306,95.49,,0,0,0,5.287,5.583,0,135,673,395,278,1222,,,33,39,25,41,26,33,32,40,30,37,65,0,0,0,0,0,161,91.43,760,3.239,3.299,,0,8,8,15,9,11,9,40,2,38,65,22.86,5.227,,0,48.86,1.969,,0
2026-05-07 09:53:00,1069,549,309,94.79,,0,0,0,5.137,6.168,0,132,666,390,276,1205,,,35,39,26,40,30,32,34,37,34,39,66,0,0,0,0,0,161,91.43,744,3.266,3.271,,0,8,7,12,9,12,11,39,1,38,62,17.14,5.068,,0,46.59,2.051,,0
2026-05-07 09:54:00,1054,544,284,90.97,,0,0,0,5.258,7.715,0,134,656,382,274,1189,,,34,41,25,38,29,36,32,38,32,38,65,0,0,0,0,0,161,92.52,768,3.314,3.543,,1,7,9,11,9,11,13,43,3,40,67,22.86,5.153,,0,35.23,1.67,,0
2026-05-07 09:55:00,1037,556,280,90.63,,0,0,0,5.05,7.073,0,137,640,374,266,1164,,,31,43,28,35,28,34,30,34,32,40,62,0,0,0,0,0,161,93.47,768,3.319,3.243,0,1,10,6,15,8,10,15,45,5,40,68,28.57,4.32,0,0,25.57,1.339,0,0
2026-05-07 09:56:00,1039,537,292,91.67,,0,0,0,5.147,6.914,0,154,628,371,257,1204,,,33,42,25,35,25,30,27,35,30,42,59,0,0,0,0,0,161,94.29,785,3.293,3.089,,0,10,8,13,5,10,14,46,4,41,67,25.71,4.896,,0,18.18,1.702,,0
2026-05-07 09:57:00,1053,530,278,89.93,,0,0,0,5.163,9.395,0,195,655,396,259,1217,,,35,42,28,38,24,30,28,28,32,40,60,0,1.78,0,0,0,161,91.7,756,3.318,3.669,,0,11,6,13,6,10,14,55,6,48,78,14.29,6.063,,0,48.3,1.856,,0
2026-05-07 09:58:00,1034,529,270,87.85,,0,0,0,5.327,7.188,0,185,640,383,257,1209,,,36,38,24,37,30,30,29,32,32,38,58,0,1.18,0,0,0,161,87.62,707,3.295,3.359,,1,8,8,14,7,11,12,51,7,43,71,17.14,4.848,,0,47.16,2.156,,0
2026-05-07 09:59:00,1041,522,271,85.76,,0,0,0,5.279,7.687,0,191,662,394,268,1235,,,34,37,25,33,32,33,29,30,32,33,60,0,1.18,0,0,0,161,87.21,710,3.296,3.162,,1,8,6,15,6,9,11,53,6,46,77,17.14,5.599,,0,30.11,1.426,,0
2026-05-07 10:00:00,1026,527,266,86.11,,0,0,0,5.428,6.187,0,195,658,396,262,1226,,,34,38,22,34,28,32,30,27,28,33,61,0,1.78,0,0,0,161,89.66,726,3.258,3.245,0,0,8,7,14,8,9,12,57,7,48,81,20,5.636,0,0,26.14,1.279,0,0
2026-05-07 10:01:00,1020,533,253,84.03,,0,0,0,5.242,5.672,0,200,660,402,258,1225,,,32,40,30,34,30,31,30,32,27,36,59,0,0,0,0,0,161,91.29,743,3.292,3.784,,0,9,7,12,11,8,14,59,8,49,82,37.14,5.838,,0,25.57,1.475,,0
2026-05-07 10:02:00,1013,539,253,84.38,,0,0,0,5.459,6.104,0,200,656,396,260,1211,,,34,42,28,31,27,34,29,31,24,39,61,0,0,0,0,0,161,91.56,744,3.313,3.611,,0,10,5,13,10,6,15,56,6,48,84,40,4.234,,0,53.98,2.041,,0
2026-05-07 10:03:00,1012,551,256,84.38,,0,0,0,5.409,7.103,0,190,637,387,250,1197,,,34,42,28,31,26,31,25,30,27,41,64,0,0,0,0,0,161,90.34,715,3.296,3.181,,0,10,9,14,9,9,16,47,3,42,80,37.14,4.196,,0,49.43,1.729,,0
2026-05-07 10:04:00,1018,547,260,86.81,,0,0,0,5.64,8.222,0,182,618,373,245,1181,,,36,40,26,30,30,30,27,25,30,42,63,0,0,0,0,0,161,87.35,707,3.267,3.215,,0,10,8,14,9,8,14,46,3,42,78,40,4.84,,0,39.77,1.463,,0
2026-05-07 10:05:00,1014,543,266,89.24,,0,0,0,5.253,5.915,0,177,608,368,240,1158,,,32,38,23,36,32,29,25,26,35,40,60,0,0,0,0,0,161,88.03,716,3.281,3.317,0,0,10,7,11,10,8,11,51,6,45,80,34.29,4.906,0,0,35.23,1.411,0,0
2026-05-07 10:06:00,1017,549,276,89.58,,0,0,0,5.314,5.843,0,165,618,379,239,1183,,,34,38,25,31,30,32,18,26,36,41,58,0,0,0,0,0,161,85.17,674,3.288,3.53,,0,6,7,10,13,7,11,52,5,47,80,28.57,3.704,,0,22.16,1.825,,0
