_time,VEHICLE,HID
2026-04-21 14:02:31.705+0900,BV0346,33
2026-04-21 14:02:31.859+0900,BV0120,3
2026-04-21 14:02:31.903+0900,BV0200,10851
2026-04-21 14:02:32.385+0900,BV0195,10711
2026-04-21 14:02:32.530+0900,BV0332,11082
2026-04-21 14:02:32.748+0900,BV0084,10781
2026-04-21 14:02:32.748+0900,BV0084,34
2026-04-21 14:02:32.852+0900,BV0161,11101
2026-04-21 14:02:32.958+0900,BV0395,33
2026-04-21 14:02:33.280+0900,BV0168,10631
2026-04-21 14:02:33.292+0900,BV0200,34
2026-04-21 14:02:33.799+0900,BV0080,10721
2026-04-21 14:02:33.907+0900,BV0387,11101
2026-04-21 14:02:34.119+0900,BV0152,10641
2026-04-21 14:02:34.668+0900,BV0332,11082
2026-04-21 14:02:34.699+0900,BV0111,3
2026-04-21 14:02:34.745+0900,BV0002,33
2026-04-21 14:02:34.800+0900,BV0340,10611
2026-04-21 14:02:34.907+0900,BV0346,33
2026-04-21 14:02:34.960+0900,BV0123,10631
2026-04-21 14:02:35.046+0900,BV0387,11101
2026-04-21 14:02:35.079+0900,BV0395,10851
2026-04-21 14:02:35.108+0900,BV0080,10711
2026-04-21 14:02:35.142+0900,BV0155,10781
2026-04-21 14:02:35.469+0900,BV0152,10641
2026-04-21 14:02:35.476+0900,BV0387,11101
2026-04-21 14:02:35.532+0900,BV0089,34
2026-04-21 14:02:35.576+0900,BV0077,33
2026-04-21 14:02:35.911+0900,BV0332,11082
2026-04-21 14:02:35.911+0900,BV0100,10611
2026-04-21 14:02:35.911+0900,BV0100,3
2026-04-21 14:02:36.133+0900,BV0244,11082
2026-04-21 14:02:36.152+0900,BV0160,10851
2026-04-21 14:02:36.479+0900,BV0200,34
2026-04-21 14:02:36.854+0900,BV0372,11101
2026-04-21 14:02:36.867+0900,BV0372,11101
2026-04-21 14:02:36.921+0900,BV0132,11121
2026-04-21 14:02:37.025+0900,BV0066,10831
2026-04-21 14:02:37.314+0900,BV0218,10781
2026-04-21 14:02:37.314+0900,BV0218,34
2026-04-21 14:02:37.570+0900,BV0089,34
2026-04-21 14:02:37.654+0900,BV0368,10611
2026-04-21 14:02:38.027+0900,BV0168,10611
2026-04-21 14:02:38.027+0900,BV0168,3
2026-04-21 14:02:38.848+0900,BV0218,10781
2026-04-21 14:02:38.848+0900,BV0218,34
2026-04-21 14:02:39.075+0900,BV0387,11101
2026-04-21 14:02:39.405+0900,BV0341,33
2026-04-21 14:02:39.409+0900,BV0002,33
2026-04-21 14:02:40.025+0900,BV0066,10811
2026-04-21 14:02:40.503+0900,BV0152,10641
2026-04-21 14:02:40.598+0900,BV0387,11101
2026-04-21 14:02:41.167+0900,BV0315,11082
2026-04-21 14:02:41.693+0900,BV0066,10811
2026-04-21 14:02:41.703+0900,BV0062,10781
2026-04-21 14:02:41.703+0900,BV0062,34
2026-04-21 14:02:41.742+0900,BV0341,33
2026-04-21 14:02:42.177+0900,BV0096,10851
2026-04-21 14:02:42.263+0900,BV0072,10781
2026-04-21 14:02:42.731+0900,BV0066,10811
2026-04-21 14:02:42.864+0900,BV0066,10811
2026-04-21 14:02:43.292+0900,BV0387,11101
2026-04-21 14:02:43.443+0900,BV0075,10681
2026-04-21 14:02:44.204+0900,BV0331,11041
2026-04-21 14:02:44.205+0900,BV0144,34
2026-04-21 14:02:44.300+0900,BV0075,10681
2026-04-21 14:02:45.266+0900,BV0395,34
2026-04-21 14:02:46.379+0900,BV0173,10651
2026-04-21 14:02:46.399+0900,BV0066,10811
2026-04-21 14:02:46.565+0900,BV0160,33
2026-04-21 14:02:46.735+0900,BV0383,34
2026-04-21 14:02:46.768+0900,BV0346,10781
2026-04-21 14:02:46.768+0900,BV0346,34
2026-04-21 14:02:46.826+0900,BV0387,11101
2026-04-21 14:02:47.280+0900,BV0075,10681
2026-04-21 14:02:47.324+0900,BV0395,34
2026-04-21 14:02:47.813+0900,BV0194,11121
2026-04-21 14:02:47.852+0900,BV0066,10811
2026-04-21 14:02:47.860+0900,BV0385,10721
2026-04-21 14:02:48.235+0900,BV0150,10651
2026-04-21 14:02:48.241+0900,BV0372,11101
2026-04-21 14:02:48.248+0900,BV0210,10721
2026-04-21 14:02:49.517+0900,BV0385,10681
2026-04-21 14:02:49.524+0900,BV0123,10611
2026-04-21 14:02:49.524+0900,BV0123,3
2026-04-21 14:02:49.527+0900,BV0361,33
2026-04-21 14:02:49.987+0900,BV0089,11101
2026-04-21 14:02:50.044+0900,BV0210,10721
2026-04-21 14:02:50.099+0900,BV0311,11082
2026-04-21 14:02:50.211+0900,BV0347,10851
2026-04-21 14:02:50.558+0900,BV0348,34
2026-04-21 14:02:50.767+0900,BV0160,33
2026-04-21 14:02:51.284+0900,BV0364,10641
2026-04-21 14:02:51.311+0900,BV0361,33
2026-04-21 14:02:51.407+0900,BV0124,11101
2026-04-21 14:02:51.602+0900,BV0120,10681
2026-04-21 14:02:51.690+0900,BV0177,11121
2026-04-21 14:02:51.729+0900,BV0168,10641
2026-04-21 14:02:51.846+0900,BV0347,10851
2026-04-21 14:02:51.933+0900,BV0347,10851
2026-04-21 14:02:52.237+0900,BV0335,11041
2026-04-21 14:02:52.446+0900,BV0347,10851
2026-04-21 14:02:52.834+0900,BV0218,10851
2026-04-21 14:02:52.854+0900,BV0084,33
2026-04-21 14:02:52.877+0900,BV0364,10641
2026-04-21 14:02:53.330+0900,BV0002,11101
2026-04-21 14:02:53.374+0900,BV0364,10641
2026-04-21 14:02:53.383+0900,BV0124,11101
2026-04-21 14:02:53.639+0900,BV0218,10851
2026-04-21 14:02:53.654+0900,BV0364,10641
2026-04-21 14:02:53.890+0900,BV0347,10851
2026-04-21 14:02:54.430+0900,BV0123,10641
2026-04-21 14:02:54.442+0900,BV0235,34
2026-04-21 14:02:54.481+0900,BV0139,33
2026-04-21 14:02:54.831+0900,BV0161,11121
2026-04-21 14:02:54.868+0900,BV0084,33
2026-04-21 14:02:54.874+0900,BV0096,11101
2026-04-21 14:02:55.102+0900,BV0364,10641
2026-04-21 14:02:55.526+0900,BV0144,33
2026-04-21 14:02:55.535+0900,BV0094,11041
2026-04-21 14:02:55.858+0900,BV0347,10851
2026-04-21 14:02:56.020+0900,BV0139,33
2026-04-21 14:02:56.892+0900,BV0364,10641
2026-04-21 14:02:57.050+0900,BV0371,3
2026-04-21 14:02:57.099+0900,BV0111,10681
2026-04-21 14:02:57.117+0900,BV0103,10711
2026-04-21 14:02:58.044+0900,BV0351,34
2026-04-21 14:02:58.175+0900,BV0111,10681
2026-04-21 14:02:58.429+0900,BV0111,10681
2026-04-21 14:02:58.871+0900,BV0364,10641
2026-04-21 14:02:58.940+0900,BV0347,10851
2026-04-21 14:02:59.286+0900,BV0218,10851
2026-04-21 14:02:59.987+0900,BV0144,10771
2026-04-21 14:02:59.994+0900,BV0088,34
2026-04-21 14:03:00.455+0900,BV0093,10641
2026-04-21 14:03:00.488+0900,BV0182,33
2026-04-21 14:03:01.024+0900,BV0062,10851
2026-04-21 14:03:01.036+0900,BV0360,11082
2026-04-21 14:03:01.317+0900,BV0111,10681
2026-04-21 14:03:01.438+0900,BV0155,11041
2026-04-21 14:03:01.487+0900,BV0364,10651
2026-04-21 14:03:01.496+0900,BV0145,10721
2026-04-21 14:03:02.017+0900,BV0331,11101
2026-04-21 14:03:02.043+0900,BV0391,33
2026-04-21 14:03:02.215+0900,BV0383,10811
2026-04-21 14:03:02.968+0900,BV0182,33
2026-04-21 14:03:02.968+0900,BV0111,10681
2026-04-21 14:03:02.969+0900,BV0395,11101
2026-04-21 14:03:02.970+0900,BV0346,10851
2026-04-21 14:03:03.351+0900,BV0145,10681
2026-04-21 14:03:03.742+0900,BV0093,10651
2026-04-21 14:03:04.091+0900,BV0385,10711
2026-04-21 14:03:04.479+0900,BV0111,10681
2026-04-21 14:03:04.642+0900,BV0395,11101
2026-04-21 14:03:04.913+0900,BV0391,33
2026-04-21 14:03:05.050+0900,BV0335,11101
2026-04-21 14:03:05.073+0900,BV0347,33
2026-04-21 14:03:05.083+0900,BV0337,34
2026-04-21 14:03:05.751+0900,BV0383,10781
2026-04-21 14:03:06.475+0900,BV0372,11111
2026-04-21 14:03:06.988+0900,BV0335,11101
2026-04-21 14:03:07.365+0900,BV0117,34
2026-04-21 14:03:07.385+0900,BV0120,10711
2026-04-21 14:03:07.458+0900,BV0307,11101
2026-04-21 14:03:07.683+0900,BV0155,11091
2026-04-21 14:03:08.443+0900,BV0307,11101
2026-04-21 14:03:08.467+0900,BV0335,11101
2026-04-21 14:03:08.617+0900,BV0210,3
2026-04-21 14:03:08.617+0900,BV0210,10641
2026-04-21 14:03:08.968+0900,BV0371,10681
2026-04-21 14:03:09.044+0900,BV0335,11101
2026-04-21 14:03:09.447+0900,BV0139,10781
2026-04-21 14:03:09.447+0900,BV0139,34
2026-04-21 14:03:09.501+0900,BV0089,11111
2026-04-21 14:03:09.854+0900,BV0163,3
2026-04-21 14:03:09.881+0900,BV0117,34
2026-04-21 14:03:10.088+0900,BV0218,33
2026-04-21 14:03:10.372+0900,BV0103,10631
2026-04-21 14:03:10.372+0900,BV0170,11121
2026-04-21 14:03:10.403+0900,BV0145,10711
2026-04-21 14:03:10.455+0900,BV0075,10641
2026-04-21 14:03:10.773+0900,BV0145,10711
2026-04-21 14:03:11.399+0900,BV0139,10781
2026-04-21 14:03:11.399+0900,BV0139,34
2026-04-21 14:03:12.229+0900,BV0103,10631
2026-04-21 14:03:12.654+0900,BV0117,33
2026-04-21 14:03:12.786+0900,BV0124,11111
2026-04-21 14:03:13.055+0900,BV0111,10711
2026-04-21 14:03:13.227+0900,BV0202,10781
2026-04-21 14:03:13.923+0900,BV0111,10711
2026-04-21 14:03:13.924+0900,BV0062,33
2026-04-21 14:03:14.065+0900,BV0335,11101
2026-04-21 14:03:14.349+0900,BV0117,33
2026-04-21 14:03:14.517+0900,BV0234,34
2026-04-21 14:03:15.407+0900,BV0103,10611
2026-04-21 14:03:15.407+0900,BV0103,3
2026-04-21 14:03:15.462+0900,BV0351,33
2026-04-21 14:03:15.511+0900,BV0335,11101
2026-04-21 14:03:15.770+0900,BV0062,33
2026-04-21 14:03:16.200+0900,BV0234,34
2026-04-21 14:03:16.515+0900,BV0214,10721
2026-04-21 14:03:16.669+0900,BV0375,11121
2026-04-21 14:03:16.972+0900,BV0056,34
2026-04-21 14:03:17.503+0900,BV0335,11101
2026-04-21 14:03:17.905+0900,BV0307,11101
2026-04-21 14:03:17.926+0900,BV0331,11111
2026-04-21 14:03:18.173+0900,BV0351,33
2026-04-21 14:03:18.707+0900,BV0192,10721
2026-04-21 14:03:19.001+0900,BV0145,10711
2026-04-21 14:03:19.068+0900,BV0111,10711
2026-04-21 14:03:19.132+0900,BV0115,10721
2026-04-21 14:03:19.164+0900,BV0234,33
2026-04-21 14:03:19.497+0900,BV0346,33
2026-04-21 14:03:19.560+0900,BV0307,11101
2026-04-21 14:03:19.590+0900,BV0094,11101
2026-04-21 14:03:19.753+0900,BV0214,10711
2026-04-21 14:03:20.040+0900,BV0062,33
2026-04-21 14:03:20.806+0900,BV0353,11121
2026-04-21 14:03:20.955+0900,BV0094,11101
2026-04-21 14:03:21.301+0900,BV0222,10721
2026-04-21 14:03:21.558+0900,BV0307,11101
2026-04-21 14:03:21.716+0900,BV0196,33
2026-04-21 14:03:21.937+0900,BV0330,3
2026-04-21 14:03:21.978+0900,BV0120,10631
2026-04-21 14:03:21.996+0900,BV0067,10611
2026-04-21 14:03:22.070+0900,BV0353,11111
2026-04-21 14:03:22.480+0900,BV0079,10711
2026-04-21 14:03:22.508+0900,BV0307,11101
2026-04-21 14:03:22.525+0900,BV0235,10781
2026-04-21 14:03:22.543+0900,BV0318,34
2026-04-21 14:03:22.625+0900,BV0391,10781
2026-04-21 14:03:22.625+0900,BV0391,34
2026-04-21 14:03:22.950+0900,BV0395,11111
2026-04-21 14:03:22.962+0900,BV0222,10721
2026-04-21 14:03:22.964+0900,BV0164,33
2026-04-21 14:03:23.476+0900,BV0395,11111
2026-04-21 14:03:23.499+0900,BV0091,10711
2026-04-21 14:03:23.528+0900,BV0222,10721
2026-04-21 14:03:23.999+0900,BV0235,34
2026-04-21 14:03:24.009+0900,BV0232,11121
2026-04-21 14:03:24.203+0900,BV0391,10781
2026-04-21 14:03:24.203+0900,BV0391,34
2026-04-21 14:03:24.250+0900,BV0088,10781
2026-04-21 14:03:24.365+0900,BV0203,3
2026-04-21 14:03:24.676+0900,BV0091,10711
2026-04-21 14:03:24.780+0900,BV0120,10611
2026-04-21 14:03:24.780+0900,BV0120,3
2026-04-21 14:03:24.786+0900,BV0395,11111
2026-04-21 14:03:24.842+0900,BV0341,11101
2026-04-21 14:03:25.196+0900,BV0144,10851
2026-04-21 14:03:25.679+0900,BV0307,11101
2026-04-21 14:03:25.803+0900,BV0178,33
2026-04-21 14:03:25.804+0900,BV0153,34
2026-04-21 14:03:25.830+0900,BV0229,10811
2026-04-21 14:03:27.129+0900,BV0002,11121
2026-04-21 14:03:27.236+0900,BV0222,10721
2026-04-21 14:03:27.283+0900,BV0164,33
2026-04-21 14:03:27.813+0900,BV0072,11041
2026-04-21 14:03:27.843+0900,BV0120,10641
2026-04-21 14:03:28.252+0900,BV0204,3
2026-04-21 14:03:28.328+0900,BV0144,34
2026-04-21 14:03:28.435+0900,BV0178,33
2026-04-21 14:03:28.616+0900,BV0222,10721
2026-04-21 14:03:29.267+0900,BV0196,10781
2026-04-21 14:03:29.267+0900,BV0196,34
2026-04-21 14:03:29.419+0900,BV0351,10771
2026-04-21 14:03:29.509+0900,BV0383,11041
2026-04-21 14:03:29.514+0900,BV0307,11101
2026-04-21 14:03:29.795+0900,BV0163,10681
2026-04-21 14:03:29.835+0900,BV0222,10721
2026-04-21 14:03:29.838+0900,BV0091,10711
2026-04-21 14:03:30.244+0900,BV0144,34
2026-04-21 14:03:30.360+0900,BV0229,10781
2026-04-21 14:03:30.372+0900,BV0096,11121
2026-04-21 14:03:30.381+0900,BV0384,10681
2026-04-21 14:03:30.382+0900,BV0335,11111
2026-04-21 14:03:30.833+0900,BV0145,10631
2026-04-21 14:03:30.940+0900,BV0307,11101
2026-04-21 14:03:30.970+0900,BV0384,10681
2026-04-21 14:03:31.275+0900,BV0214,3
2026-04-21 14:03:31.275+0900,BV0214,10641
2026-04-21 14:03:31.345+0900,BV0325,10711
2026-04-21 14:03:31.426+0900,BV0371,10641
2026-04-21 14:03:31.436+0900,BV0393,10681
2026-04-21 14:03:31.718+0900,BV0234,10771
2026-04-21 14:03:31.740+0900,BV0234,10771
2026-04-21 14:03:32.216+0900,BV0384,10681
2026-04-21 14:03:32.404+0900,BV0307,11101
2026-04-21 14:03:32.659+0900,BV0155,11082
2026-04-21 14:03:32.715+0900,BV0196,10781
2026-04-21 14:03:32.715+0900,BV0196,34
2026-04-21 14:03:32.766+0900,BV0222,10711
2026-04-21 14:03:32.791+0900,BV0102,3
2026-04-21 14:03:33.003+0900,BV0094,11101
2026-04-21 14:03:33.038+0900,BV0371,10641
2026-04-21 14:03:33.085+0900,BV0393,10681
2026-04-21 14:03:33.103+0900,BV0371,10641
2026-04-21 14:03:33.475+0900,BV0371,10641
2026-04-21 14:03:33.501+0900,BV0381,10811
2026-04-21 14:03:33.561+0900,BV0347,11121
2026-04-21 14:03:33.822+0900,BV0139,11041
2026-04-21 14:03:33.864+0900,BV0330,10681
2026-04-21 14:03:34.136+0900,BV0155,11082
2026-04-21 14:03:34.194+0900,BV0381,10811
2026-04-21 14:03:34.252+0900,BV0155,11082
2026-04-21 14:03:34.264+0900,BV0056,10811
2026-04-21 14:03:34.322+0900,BV0330,10681
2026-04-21 14:03:34.337+0900,BV0111,10631
2026-04-21 14:03:34.769+0900,BV0180,33
2026-04-21 14:03:34.783+0900,BV0309,11041
2026-04-21 14:03:34.814+0900,BV0371,10641
2026-04-21 14:03:35.303+0900,BV0155,11082
2026-04-21 14:03:35.305+0900,BV0383,11101
2026-04-21 14:03:35.352+0900,BV0145,10611
2026-04-21 14:03:35.352+0900,BV0145,3
2026-04-21 14:03:36.169+0900,BV0112,34
2026-04-21 14:03:36.546+0900,BV0371,10641
2026-04-21 14:03:36.595+0900,BV0079,10631
2026-04-21 14:03:36.683+0900,BV0115,3
2026-04-21 14:03:36.683+0900,BV0115,10641
2026-04-21 14:03:36.781+0900,BV0383,33
2026-04-21 14:03:37.173+0900,BV0056,10781
2026-04-21 14:03:37.198+0900,BV0235,10851
2026-04-21 14:03:37.647+0900,BV0237,10681
2026-04-21 14:03:37.671+0900,BV0155,11082
2026-04-21 14:03:38.141+0900,BV0202,33
2026-04-21 14:03:38.213+0900,BV0107,10721
2026-04-21 14:03:38.227+0900,BV0139,11101
2026-04-21 14:03:38.362+0900,BV0393,10681
2026-04-21 14:03:38.364+0900,BV0381,10811
2026-04-21 14:03:38.699+0900,BV0079,10631
2026-04-21 14:03:38.751+0900,BV0234,10771
2026-04-21 14:03:38.758+0900,BV0318,10811
2026-04-21 14:03:38.767+0900,BV0337,10781
2026-04-21 14:03:38.781+0900,BV0371,10641
2026-04-21 14:03:38.844+0900,BV0323,3
2026-04-21 14:03:39.018+0900,BV0330,10681
2026-04-21 14:03:39.202+0900,BV0153,33
2026-04-21 14:03:39.700+0900,BV0155,11082
2026-04-21 14:03:39.850+0900,BV0383,33
2026-04-21 14:03:39.871+0900,BV0371,10641
2026-04-21 14:03:39.878+0900,BV0202,33
2026-04-21 14:03:40.278+0900,BV0178,10781
2026-04-21 14:03:40.278+0900,BV0178,34
2026-04-21 14:03:40.282+0900,BV0121,10811
2026-04-21 14:03:40.623+0900,BV0155,11082
2026-04-21 14:03:41.076+0900,BV0153,33
2026-04-21 14:03:41.109+0900,BV0107,10681
2026-04-21 14:03:41.145+0900,BV0206,3
2026-04-21 14:03:41.494+0900,BV0107,10681
2026-04-21 14:03:41.692+0900,BV0144,11041
2026-04-21 14:03:41.693+0900,BV0318,10781
2026-04-21 14:03:41.695+0900,BV0309,11101
2026-04-21 14:03:42.139+0900,BV0189,11121
2026-04-21 14:03:42.420+0900,BV0391,10851
2026-04-21 14:03:42.434+0900,BV0178,10781
2026-04-21 14:03:42.434+0900,BV0178,34
2026-04-21 14:03:43.250+0900,BV0318,34
2026-04-21 14:03:43.269+0900,BV0309,33
2026-04-21 14:03:43.500+0900,BV0235,33
2026-04-21 14:03:43.706+0900,BV0153,10781
2026-04-21 14:03:43.706+0900,BV0153,34
2026-04-21 14:03:43.739+0900,BV0079,10631
2026-04-21 14:03:44.083+0900,BV0349,3
2026-04-21 14:03:44.117+0900,BV0072,11082
2026-04-21 14:03:44.166+0900,BV0127,10771
2026-04-21 14:03:44.406+0900,BV0091,10631
2026-04-21 14:03:44.577+0900,BV0318,34
2026-04-21 14:03:44.863+0900,BV0091,10631
2026-04-21 14:03:44.921+0900,BV0182,11121
2026-04-21 14:03:44.997+0900,BV0181,10711
2026-04-21 14:03:45.385+0900,BV0214,10651
2026-04-21 14:03:45.388+0900,BV0111,10611
2026-04-21 14:03:45.388+0900,BV0111,3
2026-04-21 14:03:45.930+0900,BV0153,10781
2026-04-21 14:03:45.930+0900,BV0153,34
2026-04-21 14:03:45.954+0900,BV0186,11041
2026-04-21 14:03:46.313+0900,BV0222,3
2026-04-21 14:03:46.313+0900,BV0222,10641
2026-04-21 14:03:46.696+0900,BV0334,10721
2026-04-21 14:03:46.965+0900,BV0180,10781
2026-04-21 14:03:46.965+0900,BV0180,34
2026-04-21 14:03:47.708+0900,BV0370,3
2026-04-21 14:03:48.046+0900,BV0079,10611
2026-04-21 14:03:48.046+0900,BV0079,3
2026-04-21 14:03:48.063+0900,BV0325,10631
2026-04-21 14:03:48.372+0900,BV0204,10681
2026-04-21 14:03:48.836+0900,BV0225,34
2026-04-21 14:03:48.858+0900,BV0077,11121
2026-04-21 14:03:49.075+0900,BV0180,10781
2026-04-21 14:03:49.075+0900,BV0180,34
2026-04-21 14:03:49.146+0900,BV0107,10681
2026-04-21 14:03:50.324+0900,BV0186,11101
2026-04-21 14:03:51.129+0900,BV0181,10631
2026-04-21 14:03:51.363+0900,BV0111,10641
2026-04-21 14:03:51.374+0900,BV0091,10611
2026-04-21 14:03:51.374+0900,BV0091,3
2026-04-21 14:03:51.416+0900,BV0186,33
2026-04-21 14:03:51.825+0900,BV0341,11121
2026-04-21 14:03:52.206+0900,BV0112,10781
2026-04-21 14:03:52.922+0900,BV0384,10711
2026-04-21 14:03:52.930+0900,BV0186,33
2026-04-21 14:03:53.322+0900,BV0348,11091
2026-04-21 14:03:53.369+0900,BV0373,33
2026-04-21 14:03:53.894+0900,BV0325,10611
2026-04-21 14:03:53.894+0900,BV0325,3
2026-04-21 14:03:54.583+0900,BV0351,34
2026-04-21 14:03:54.606+0900,BV0373,33
2026-04-21 14:03:54.611+0900,BV0088,11041
2026-04-21 14:03:54.683+0900,BV0068,11121
2026-04-21 14:03:54.929+0900,BV0204,10631
2026-04-21 14:03:55.325+0900,BV0237,10711
2026-04-21 14:03:55.411+0900,BV0161,10771
2026-04-21 14:03:55.514+0900,BV0304,3
2026-04-21 14:03:55.889+0900,BV0351,34
2026-04-21 14:03:56.111+0900,BV0107,10711
2026-04-21 14:03:56.186+0900,BV0196,11041
2026-04-21 14:03:56.204+0900,BV0345,34
2026-04-21 14:03:56.843+0900,BV0344,10721
2026-04-21 14:03:56.861+0900,BV0144,11082
2026-04-21 14:03:57.104+0900,BV0229,11041
2026-04-21 14:03:58.140+0900,BV0344,10711
2026-04-21 14:03:58.510+0900,BV0352,3
2026-04-21 14:03:58.534+0900,BV0219,10811
2026-04-21 14:03:58.579+0900,BV0179,11121
2026-04-21 14:03:58.640+0900,BV0178,10851
2026-04-21 14:03:58.983+0900,BV0079,10641
2026-04-21 14:03:59.005+0900,BV0122,34
2026-04-21 14:03:59.048+0900,BV0068,11111
2026-04-21 14:03:59.203+0900,BV0325,10611
2026-04-21 14:03:59.203+0900,BV0325,3
2026-04-21 14:03:59.637+0900,BV0219,10811
2026-04-21 14:03:59.742+0900,BV0102,10681
2026-04-21 14:04:00.025+0900,BV0229,11091
2026-04-21 14:04:00.027+0900,BV0219,10811
2026-04-21 14:04:00.228+0900,BV0079,10641
2026-04-21 14:04:00.520+0900,BV0082,33
2026-04-21 14:04:01.063+0900,BV0079,10641
2026-04-21 14:04:01.378+0900,BV0346,11121
2026-04-21 14:04:01.387+0900,BV0079,10641
2026-04-21 14:04:01.432+0900,BV0179,11111
2026-04-21 14:04:01.476+0900,BV0325,10611
2026-04-21 14:04:01.476+0900,BV0325,3
2026-04-21 14:04:01.801+0900,BV0323,10681
2026-04-21 14:04:02.648+0900,BV0222,10651
2026-04-21 14:04:03.008+0900,BV0219,10811
2026-04-21 14:04:03.041+0900,BV0174,10721
2026-04-21 14:04:03.545+0900,BV0206,10681
2026-04-21 14:04:04.047+0900,BV0238,10771
2026-04-21 14:04:04.179+0900,BV0219,10811
2026-04-21 14:04:04.725+0900,BV0184,33
2026-04-21 14:04:04.782+0900,BV0365,33
2026-04-21 14:04:04.805+0900,BV0079,10641
2026-04-21 14:04:05.075+0900,BV0145,10651
2026-04-21 14:04:05.271+0900,BV0206,10681
2026-04-21 14:04:05.938+0900,BV0383,11121
2026-04-21 14:04:05.939+0900,BV0349,10681
2026-04-21 14:04:06.020+0900,BV0373,10781
2026-04-21 14:04:06.020+0900,BV0373,34
2026-04-21 14:04:06.020+0900,BV0181,10611
2026-04-21 14:04:06.020+0900,BV0181,3
2026-04-21 14:04:06.021+0900,BV0219,10811
2026-04-21 14:04:06.022+0900,BV0172,11091
2026-04-21 14:04:06.248+0900,BV0170,34
2026-04-21 14:04:06.434+0900,BV0079,10641
2026-04-21 14:04:07.019+0900,BV0184,33
2026-04-21 14:04:07.178+0900,BV0365,33
2026-04-21 14:04:07.324+0900,BV0111,10651
2026-04-21 14:04:07.403+0900,BV0219,10811
2026-04-21 14:04:07.445+0900,BV0318,33
2026-04-21 14:04:07.833+0900,BV0370,10681
2026-04-21 14:04:08.042+0900,BV0204,10611
2026-04-21 14:04:08.042+0900,BV0204,3
2026-04-21 14:04:08.225+0900,BV0088,11101
2026-04-21 14:04:08.598+0900,BV0344,10611
2026-04-21 14:04:08.998+0900,BV0149,10811
2026-04-21 14:04:09.001+0900,BV0091,10641
2026-04-21 14:04:09.376+0900,BV0196,11101
2026-04-21 14:04:09.442+0900,BV0393,10641
2026-04-21 14:04:09.861+0900,BV0134,10681
2026-04-21 14:04:09.901+0900,BV0198,3
2026-04-21 14:04:09.961+0900,BV0148,11121
2026-04-21 14:04:10.551+0900,BV0349,10711
2026-04-21 14:04:10.558+0900,BV0149,10811
2026-04-21 14:04:11.140+0900,BV0325,10641
2026-04-21 14:04:11.791+0900,BV0345,10811
2026-04-21 14:04:11.987+0900,BV0349,10711
2026-04-21 14:04:12.316+0900,BV0134,10681
2026-04-21 14:04:12.324+0900,BV0149,10811
2026-04-21 14:04:12.546+0900,BV0149,10811
2026-04-21 14:04:12.565+0900,BV0325,10641
2026-04-21 14:04:12.612+0900,BV0153,33
2026-04-21 14:04:12.626+0900,BV0122,33
2026-04-21 14:04:12.838+0900,BV0325,10641
2026-04-21 14:04:13.095+0900,BV0184,10781
2026-04-21 14:04:13.095+0900,BV0184,34
2026-04-21 14:04:13.125+0900,BV0357,3
2026-04-21 14:04:13.960+0900,BV0234,33
2026-04-21 14:04:13.971+0900,BV0309,11121
2026-04-21 14:04:14.930+0900,BV0345,10781
2026-04-21 14:04:14.971+0900,BV0122,33
2026-04-21 14:04:15.145+0900,BV0159,33
2026-04-21 14:04:15.884+0900,BV0234,33
2026-04-21 14:04:15.994+0900,BV0149,10811
2026-04-21 14:04:16.158+0900,BV0325,10641
2026-04-21 14:04:16.937+0900,BV0178,11091
2026-04-21 14:04:17.134+0900,BV0091,10651
2026-04-21 14:04:17.200+0900,BV0170,33
2026-04-21 14:04:17.234+0900,BV0149,10811
2026-04-21 14:04:17.613+0900,BV0349,10711
2026-04-21 14:04:17.916+0900,BV0302,34
2026-04-21 14:04:17.948+0900,BV0325,10641
2026-04-21 14:04:17.970+0900,BV0160,11121
2026-04-21 14:04:18.231+0900,BV0056,11041
2026-04-21 14:04:18.436+0900,BV0339,33
2026-04-21 14:04:18.827+0900,BV0234,34
2026-04-21 14:04:18.878+0900,BV0330,10641
2026-04-21 14:04:19.238+0900,BV0225,10781
2026-04-21 14:04:19.588+0900,BV0237,10631
2026-04-21 14:04:19.833+0900,BV0301,33
2026-04-21 14:04:20.236+0900,BV0203,10641
2026-04-21 14:04:20.618+0900,BV0339,33
2026-04-21 14:04:20.947+0900,BV0337,34
2026-04-21 14:04:21.045+0900,BV0186,11121
2026-04-21 14:04:21.283+0900,BV0301,10851
2026-04-21 14:04:21.575+0900,BV0149,10781
2026-04-21 14:04:21.704+0900,BV0170,10771
2026-04-21 14:04:21.732+0900,BV0330,10651
